GENERATION_PROJECT,build_year,gen_overnight_cost,gen_fixed_om,gen_storage_energy_overnight_cost
154709,1952,0.0,0.0,.
154710,1949,0.0,0.0,.
154710,1950,0.0,0.0,.
154711,1921,0.0,0.0,.
154712,1958,0.0,0.0,.
154713,1958,0.0,0.0,.
154714,1957,0.0,0.0,.
154714,1958,0.0,0.0,.
154715,1911,0.0,0.0,.
154715,1912,0.0,0.0,.
154715,1927,0.0,0.0,.
154715,1952,0.0,0.0,.
154716,1964,0.0,0.0,.
154717,1924,0.0,0.0,.
154717,1952,0.0,0.0,.
154718,1963,0.0,0.0,.
154719,1930,0.0,0.0,.
154719,1950,0.0,0.0,.
154720,1949,0.0,0.0,.
154721,1954,0.0,0.0,.
154722,1938,0.0,0.0,.
154722,1941,0.0,0.0,.
154722,1942,0.0,0.0,.
154722,1943,0.0,0.0,.
154722,1944,0.0,0.0,.
154722,1981,0.0,0.0,.
154722,1982,0.0,0.0,.
154723,1964,0.0,0.0,.
154724,1953,0.0,0.0,.
154725,1955,0.0,0.0,.
154726,1967,0.0,0.0,.
154727,1962,0.0,0.0,.
154728,1968,0.0,0.0,.
154728,1969,0.0,0.0,.
154728,1970,0.0,0.0,.
154728,1971,0.0,0.0,.
154729,1955,0.0,0.0,.
154730,1953,0.0,0.0,.
154730,1954,0.0,0.0,.
154730,1955,0.0,0.0,.
154730,1956,0.0,0.0,.
154730,1957,0.0,0.0,.
154731,1977,0.0,0.0,.
154731,1978,0.0,0.0,.
154731,1979,0.0,0.0,.
154732,1965,0.0,0.0,.
154733,1975,0.0,0.0,.
154733,2011,0.0,0.0,.
154734,1975,0.0,0.0,.
154734,2011,0.0,0.0,.
154735,1960,0.0,0.0,.
154735,1963,0.0,0.0,.
154735,1966,0.0,0.0,.
154736,1960,0.0,0.0,.
154736,1963,0.0,0.0,.
154736,1966,0.0,0.0,.
154737,1960,0.0,0.0,.
154737,1963,0.0,0.0,.
154737,1966,0.0,0.0,.
154738,1907,0.0,0.0,.
154739,1927,0.0,0.0,.
154740,2002,0.0,0.0,.
154741,1951,0.0,0.0,.
154741,1952,0.0,0.0,.
154741,1955,0.0,0.0,.
154742,1896,0.0,0.0,.
154743,1910,0.0,0.0,.
154744,1910,0.0,0.0,.
154745,1912,0.0,0.0,.
154746,1911,0.0,0.0,.
154747,2001,0.0,0.0,.
154747,2012,0.0,0.0,.
154748,1921,0.0,0.0,.
154748,1964,0.0,0.0,.
154749,1925,0.0,0.0,.
154750,1939,0.0,0.0,.
154750,1988,0.0,0.0,.
154751,1988,0.0,0.0,.
154752,1937,0.0,0.0,.
154752,1983,0.0,0.0,.
154753,1958,0.0,0.0,.
154754,1958,0.0,0.0,.
154755,1958,0.0,0.0,.
154755,1961,0.0,0.0,.
154756,1920,0.0,0.0,.
154756,1940,0.0,0.0,.
154757,1972,0.0,0.0,.
154757,1973,0.0,0.0,.
154758,1972,0.0,0.0,.
154758,1973,0.0,0.0,.
154759,1931,0.0,0.0,.
154759,1932,0.0,0.0,.
154759,1949,0.0,0.0,.
154759,1958,0.0,0.0,.
154760,1958,0.0,0.0,.
154761,1953,0.0,0.0,.
154762,1969,0.0,0.0,.
154763,1904,0.0,0.0,.
154763,1929,0.0,0.0,.
154764,1960,0.0,0.0,.
154764,2013,0.0,0.0,.
154765,1898,0.0,0.0,.
154765,2013,0.0,0.0,.
154766,1959,0.0,0.0,.
154767,1910,0.0,0.0,.
154767,1911,0.0,0.0,.
154768,1915,0.0,0.0,.
154768,1919,0.0,0.0,.
154768,1924,0.0,0.0,.
154769,1915,0.0,0.0,.
154769,2006,0.0,0.0,.
154770,1908,0.0,0.0,.
154770,1910,0.0,0.0,.
154770,1994,0.0,0.0,.
154771,1930,0.0,0.0,.
154771,1955,0.0,0.0,.
154772,1961,0.0,0.0,.
154772,1973,0.0,0.0,.
154772,1974,0.0,0.0,.
154773,1967,0.0,0.0,.
154773,1968,0.0,0.0,.
154773,1969,0.0,0.0,.
154774,1959,0.0,0.0,.
154774,1960,0.0,0.0,.
154774,1961,0.0,0.0,.
154775,2011,0.0,0.0,.
154775,2012,0.0,0.0,.
154775,2013,0.0,0.0,.
154775,2014,0.0,0.0,.
154775,2015,0.0,0.0,.
154775,2016,0.0,0.0,.
154775,2017,0.0,0.0,.
154775,2018,0.0,0.0,.
154776,1955,0.0,0.0,.
154777,1957,0.0,0.0,.
154777,1958,0.0,0.0,.
154777,1959,0.0,0.0,.
154777,1960,0.0,0.0,.
154777,1973,0.0,0.0,.
154778,1945,0.0,0.0,.
154778,1947,0.0,0.0,.
154779,1926,0.0,0.0,.
154780,1930,0.0,0.0,.
154780,1931,0.0,0.0,.
154780,1952,0.0,0.0,.
154780,2013,0.0,0.0,.
154781,1912,0.0,0.0,.
154781,1945,0.0,0.0,.
154782,1963,0.0,0.0,.
154782,1983,0.0,0.0,.
154783,1968,0.0,0.0,.
154784,1955,0.0,0.0,.
154784,1956,0.0,0.0,.
154784,1957,0.0,0.0,.
154784,1958,0.0,0.0,.
154784,1977,0.0,0.0,.
154784,1978,0.0,0.0,.
154784,1979,0.0,0.0,.
154785,1962,0.0,0.0,.
154785,1975,0.0,0.0,.
154785,1976,0.0,0.0,.
154786,1970,0.0,0.0,.
154786,1971,0.0,0.0,.
154786,1978,0.0,0.0,.
154787,1969,0.0,0.0,.
154787,1970,0.0,0.0,.
154787,1979,0.0,0.0,.
154788,1964,0.0,0.0,.
154789,1959,0.0,0.0,.
154789,1961,0.0,0.0,.
154789,1964,0.0,0.0,.
154789,1972,0.0,0.0,.
154790,1963,0.0,0.0,.
154790,1968,0.0,0.0,.
154790,1971,0.0,0.0,.
154791,1960,0.0,0.0,.
154791,1961,0.0,0.0,.
154792,1958,0.0,0.0,.
154792,1959,0.0,0.0,.
154793,1927,0.0,0.0,.
154793,1928,0.0,0.0,.
154794,1950,0.0,0.0,.
154794,1951,0.0,0.0,.
154795,1939,0.0,0.0,.
154796,1922,0.0,0.0,.
154797,1968,0.0,0.0,.
154798,1994,0.0,0.0,.
154799,1982,0.0,0.0,.
154800,1982,0.0,0.0,.
154801,2002,0.0,0.0,.
154802,1986,0.0,0.0,.
154803,1987,0.0,0.0,.
154804,1986,0.0,0.0,.
154804,1988,0.0,0.0,.
154805,1959,0.0,0.0,.
154805,1964,0.0,0.0,.
154806,1979,0.0,0.0,.
154806,1980,0.0,0.0,.
154806,1984,0.0,0.0,.
154807,1979,0.0,0.0,.
154807,1980,0.0,0.0,.
154807,1984,0.0,0.0,.
154808,1973,0.0,0.0,.
154808,1974,0.0,0.0,.
154808,1976,0.0,0.0,.
154809,1984,0.0,0.0,.
154809,1986,0.0,0.0,.
154810,1972,0.0,0.0,.
154810,2001,0.0,0.0,.
154811,1985,0.0,0.0,.
154811,1986,0.0,0.0,.
154812,1984,0.0,0.0,.
154813,1978,0.0,0.0,.
154814,1980,0.0,0.0,.
154815,2001,0.0,0.0,.
154816,2009,0.0,0.0,.
154817,1981,0.0,0.0,.
154818,1979,0.0,0.0,.
154819,1978,0.0,0.0,.
154820,1941,0.0,0.0,.
154820,1942,0.0,0.0,.
154820,1943,0.0,0.0,.
154820,1944,0.0,0.0,.
154820,1947,0.0,0.0,.
154820,1948,0.0,0.0,.
154820,1949,0.0,0.0,.
154820,1950,0.0,0.0,.
154820,1951,0.0,0.0,.
154820,1975,0.0,0.0,.
154820,1976,0.0,0.0,.
154820,1978,0.0,0.0,.
154820,1979,0.0,0.0,.
154820,1980,0.0,0.0,.
154821,1973,0.0,0.0,.
154821,1983,0.0,0.0,.
154821,1984,0.0,0.0,.
154822,1978,0.0,0.0,.
154822,1980,0.0,0.0,.
154822,1983,0.0,0.0,.
154823,1975,0.0,0.0,.
154823,1976,0.0,0.0,.
154823,1984,0.0,0.0,.
154824,1977,0.0,0.0,.
154825,1975,0.0,0.0,.
154825,1978,0.0,0.0,.
154826,1979,0.0,0.0,.
154826,1980,0.0,0.0,.
154827,1982,0.0,0.0,.
154827,1983,0.0,0.0,.
154828,1931,0.0,0.0,.
154828,1932,0.0,0.0,.
154828,1952,0.0,0.0,.
154828,1953,0.0,0.0,.
154828,1978,0.0,0.0,.
154828,1979,0.0,0.0,.
154829,1952,0.0,0.0,.
154829,1953,0.0,0.0,.
154829,1954,0.0,0.0,.
154829,1956,0.0,0.0,.
154830,1981,0.0,0.0,.
154830,1982,0.0,0.0,.
154831,1905,0.0,0.0,.
154831,1906,0.0,0.0,.
154832,1906,0.0,0.0,.
154833,1981,0.0,0.0,.
154833,1984,0.0,0.0,.
154834,1978,0.0,0.0,.
154835,1978,0.0,0.0,.
154836,1981,0.0,0.0,.
154837,1946,0.0,0.0,.
154837,1947,0.0,0.0,.
154837,1986,0.0,0.0,.
154838,1940,0.0,0.0,.
154838,1951,0.0,0.0,.
154839,2009,0.0,0.0,.
154839,2010,0.0,0.0,.
154840,1950,0.0,0.0,.
154840,1951,0.0,0.0,.
154841,1925,0.0,0.0,.
154842,2004,0.0,0.0,.
154843,1927,0.0,0.0,.
154843,1942,0.0,0.0,.
154843,1997,0.0,0.0,.
154844,1953,0.0,0.0,.
154844,1954,0.0,0.0,.
154845,1940,0.0,0.0,.
154846,1960,0.0,0.0,.
154847,1958,0.0,0.0,.
154848,1963,0.0,0.0,.
154848,1964,0.0,0.0,.
154849,1956,0.0,0.0,.
154850,1958,0.0,0.0,.
154851,1948,0.0,0.0,.
154852,1955,0.0,0.0,.
154853,1956,0.0,0.0,.
154854,1906,0.0,0.0,.
154854,1908,0.0,0.0,.
154855,1927,0.0,0.0,.
154855,1928,0.0,0.0,.
154856,1921,0.0,0.0,.
154856,1929,0.0,0.0,.
154857,1924,0.0,0.0,.
154857,1929,0.0,0.0,.
154857,1951,0.0,0.0,.
154858,1936,0.0,0.0,.
154858,1937,0.0,0.0,.
154859,1967,0.0,0.0,.
154859,1985,0.0,0.0,.
154859,1986,0.0,0.0,.
154860,1949,0.0,0.0,.
154861,1910,0.0,0.0,.
154861,1927,0.0,0.0,.
154861,1928,0.0,0.0,.
154862,1917,0.0,0.0,.
154862,1923,0.0,0.0,.
154862,1983,0.0,0.0,.
154862,1987,0.0,0.0,.
154863,1920,0.0,0.0,.
154863,1932,0.0,0.0,.
154864,1986,0.0,0.0,.
154864,1987,0.0,0.0,.
154865,1986,0.0,0.0,.
154865,1987,0.0,0.0,.
154866,1913,0.0,0.0,.
154866,1916,0.0,0.0,.
154866,1917,0.0,0.0,.
154867,1924,0.0,0.0,.
154867,1931,0.0,0.0,.
154868,1921,0.0,0.0,.
154868,1941,0.0,0.0,.
154868,1950,0.0,0.0,.
154868,1982,0.0,0.0,.
154869,1914,0.0,0.0,.
154870,1989,0.0,0.0,.
154870,2006,0.0,0.0,.
154871,1964,0.0,0.0,.
154872,2008,0.0,0.0,.
154873,1911,0.0,0.0,.
154874,1911,0.0,0.0,.
154875,1904,0.0,0.0,.
154876,1983,0.0,0.0,.
154877,1968,0.0,0.0,.
154878,1963,0.0,0.0,.
154879,1977,0.0,0.0,.
154880,1943,0.0,0.0,.
154880,1951,0.0,0.0,.
154880,1961,0.0,0.0,.
154881,1979,0.0,0.0,.
154882,1980,0.0,0.0,.
154883,1981,0.0,0.0,.
154884,1981,0.0,0.0,.
154885,1981,0.0,0.0,.
154886,2012,0.0,0.0,0.0
154887,2011,0.0,0.0,.
154888,1958,0.0,0.0,.
154888,1963,0.0,0.0,.
154888,1966,0.0,0.0,.
154888,1976,0.0,0.0,.
154888,1986,0.0,0.0,.
154888,1995,0.0,0.0,.
154889,2002,0.0,0.0,.
154889,2004,0.0,0.0,.
154889,2008,0.0,0.0,.
154890,1984,0.0,0.0,.
154891,1982,0.0,0.0,.
154892,1993,0.0,0.0,.
154893,1986,0.0,0.0,.
154893,2000,0.0,0.0,.
154893,2002,0.0,0.0,.
154893,2016,0.0,0.0,.
154894,1986,0.0,0.0,.
154894,2000,0.0,0.0,.
154894,2002,0.0,0.0,.
154894,2016,0.0,0.0,.
154895,1986,0.0,0.0,.
154896,1967,0.0,0.0,.
154897,1988,0.0,0.0,.
154898,1996,0.0,0.0,.
154899,1947,0.0,0.0,.
154900,1987,0.0,0.0,.
154901,2011,0.0,0.0,.
154902,1995,0.0,0.0,.
154902,2006,0.0,0.0,.
154903,1990,0.0,0.0,.
154903,2001,0.0,0.0,.
154903,2002,0.0,0.0,.
154903,2003,0.0,0.0,.
154903,2004,0.0,0.0,.
154903,2015,0.0,0.0,.
154904,1990,0.0,0.0,.
154905,1994,0.0,0.0,.
154906,1987,0.0,0.0,.
154907,1991,0.0,0.0,.
154908,1903,0.0,0.0,.
154908,1904,0.0,0.0,.
154909,1986,0.0,0.0,.
154910,1993,0.0,0.0,.
154911,1993,0.0,0.0,.
154912,1986,0.0,0.0,.
154913,1992,0.0,0.0,.
154914,1988,0.0,0.0,.
154915,1986,0.0,0.0,.
154915,1987,0.0,0.0,.
154916,1982,0.0,0.0,.
154917,1997,0.0,0.0,.
154918,1990,0.0,0.0,.
154919,2003,0.0,0.0,.
154920,1993,0.0,0.0,.
154921,2011,0.0,0.0,.
154922,2011,0.0,0.0,.
154923,1996,0.0,0.0,.
154924,1996,0.0,0.0,.
154924,2012,0.0,0.0,.
154925,1992,0.0,0.0,.
154926,1993,0.0,0.0,.
154927,1995,0.0,0.0,.
154928,1983,0.0,0.0,.
154929,1985,0.0,0.0,.
154929,1986,0.0,0.0,.
154930,1992,0.0,0.0,.
154931,1993,0.0,0.0,.
154932,1988,0.0,0.0,.
154932,1995,0.0,0.0,.
154933,1992,0.0,0.0,.
154933,1993,0.0,0.0,.
154934,1994,0.0,0.0,.
154935,1991,0.0,0.0,.
154936,1996,0.0,0.0,.
154937,1986,0.0,0.0,.
154938,1986,0.0,0.0,.
154939,1986,0.0,0.0,.
154940,1994,0.0,0.0,.
154941,1985,0.0,0.0,.
154942,1987,0.0,0.0,.
154943,2000,0.0,0.0,.
154944,1995,0.0,0.0,.
154945,1993,0.0,0.0,.
154946,1994,0.0,0.0,.
154947,1997,0.0,0.0,.
154948,1994,0.0,0.0,.
154948,2006,0.0,0.0,.
154948,2007,0.0,0.0,.
154948,2012,0.0,0.0,.
154949,1995,0.0,0.0,.
154950,1995,0.0,0.0,.
154951,1994,0.0,0.0,.
154952,1998,0.0,0.0,.
154953,1997,0.0,0.0,.
154954,2001,0.0,0.0,.
154955,1997,0.0,0.0,.
154956,1984,0.0,0.0,.
154957,1988,0.0,0.0,.
154958,1997,0.0,0.0,.
154959,1983,0.0,0.0,.
154960,1995,0.0,0.0,.
154960,2007,0.0,0.0,.
154961,1999,0.0,0.0,.
154962,1989,0.0,0.0,.
154962,2011,0.0,0.0,.
154963,1986,0.0,0.0,.
154964,1980,0.0,0.0,.
154965,1979,0.0,0.0,.
154966,2011,0.0,0.0,.
154967,1999,0.0,0.0,.
154967,2000,0.0,0.0,.
154968,1957,0.0,0.0,.
154968,2013,0.0,0.0,.
154969,1993,0.0,0.0,.
154970,1984,0.0,0.0,.
154971,2003,0.0,0.0,.
154972,2002,0.0,0.0,.
154973,2001,0.0,0.0,.
154974,2001,0.0,0.0,.
154974,2008,0.0,0.0,.
154975,2002,0.0,0.0,.
154976,2003,0.0,0.0,.
154977,2002,0.0,0.0,.
154978,2002,0.0,0.0,.
154979,2008,0.0,0.0,.
154980,2001,0.0,0.0,.
154980,2002,0.0,0.0,.
154981,2002,0.0,0.0,.
154982,2002,0.0,0.0,.
154983,2002,0.0,0.0,.
154984,2002,0.0,0.0,.
154985,1974,0.0,0.0,.
154985,1975,0.0,0.0,.
154985,1976,0.0,0.0,.
154985,1979,0.0,0.0,.
154986,1972,0.0,0.0,.
154987,1974,0.0,0.0,.
154987,1975,0.0,0.0,.
154987,2005,0.0,0.0,.
154987,2006,0.0,0.0,.
154988,1974,0.0,0.0,.
154988,1977,0.0,0.0,.
154989,1977,0.0,0.0,.
154990,2001,0.0,0.0,.
154991,1974,0.0,0.0,.
154992,1950,0.0,0.0,.
154992,1960,0.0,0.0,.
154992,1965,0.0,0.0,.
154993,1999,0.0,0.0,.
154994,1980,0.0,0.0,.
154995,2001,0.0,0.0,.
154995,2010,0.0,0.0,.
154995,2014,0.0,0.0,.
154996,1985,0.0,0.0,.
154996,1990,0.0,0.0,.
154996,2006,0.0,0.0,.
154996,2009,0.0,0.0,.
154997,1981,0.0,0.0,.
154997,1985,0.0,0.0,.
154998,1981,0.0,0.0,.
154998,1985,0.0,0.0,.
154999,1936,0.0,0.0,.
154999,1937,0.0,0.0,.
154999,1939,0.0,0.0,.
154999,1941,0.0,0.0,.
154999,1942,0.0,0.0,.
154999,1943,0.0,0.0,.
154999,1952,0.0,0.0,.
155000,1992,0.0,0.0,.
155001,1922,0.0,0.0,.
155002,1970,0.0,0.0,.
155003,1976,0.0,0.0,.
155003,1977,0.0,0.0,.
155003,1983,0.0,0.0,.
155004,1988,0.0,0.0,.
155005,1988,0.0,0.0,.
155006,2006,0.0,0.0,.
155007,2008,0.0,0.0,.
155007,2009,0.0,0.0,.
155008,1987,0.0,0.0,.
155009,2008,0.0,0.0,.
155010,1984,0.0,0.0,.
155011,1986,0.0,0.0,.
155012,1985,0.0,0.0,.
155013,1986,0.0,0.0,.
155014,2003,0.0,0.0,.
155015,1986,0.0,0.0,.
155016,2016,0.0,0.0,.
155017,1983,0.0,0.0,.
155018,1985,0.0,0.0,.
155019,1990,0.0,0.0,.
155020,1986,0.0,0.0,.
155021,2004,0.0,0.0,.
155022,2004,0.0,0.0,.
155023,2001,0.0,0.0,.
155024,1986,0.0,0.0,.
155025,1990,0.0,0.0,.
155026,2004,0.0,0.0,.
155027,2000,0.0,0.0,.
155027,2010,0.0,0.0,.
155028,2000,0.0,0.0,.
155029,1985,0.0,0.0,.
155030,1984,0.0,0.0,.
155031,1989,0.0,0.0,.
155032,1986,0.0,0.0,.
155032,2018,0.0,0.0,.
155033,2013,0.0,0.0,.
155034,1986,0.0,0.0,.
155035,1989,0.0,0.0,.
155036,1988,0.0,0.0,.
155036,1989,0.0,0.0,.
155037,2003,0.0,0.0,.
155038,1987,0.0,0.0,.
155039,2011,0.0,0.0,.
155040,1985,0.0,0.0,.
155041,1989,0.0,0.0,.
155042,1984,0.0,0.0,.
155043,1991,0.0,0.0,.
155044,2015,0.0,0.0,.
155045,1987,0.0,0.0,.
155046,1986,0.0,0.0,.
155047,2002,0.0,0.0,.
155048,1987,0.0,0.0,.
155049,1987,0.0,0.0,.
155050,1989,0.0,0.0,.
155051,2004,0.0,0.0,.
155051,2011,0.0,0.0,.
155052,1990,0.0,0.0,.
155053,1987,0.0,0.0,.
155054,1959,0.0,0.0,.
155054,2012,0.0,0.0,.
155055,1988,0.0,0.0,.
155056,2007,0.0,0.0,.
155057,2017,0.0,0.0,.
155058,2017,0.0,0.0,.
155059,1986,0.0,0.0,.
155060,1986,0.0,0.0,.
155061,1987,0.0,0.0,.
155062,1988,0.0,0.0,.
155063,1988,0.0,0.0,.
155064,1989,0.0,0.0,.
155065,1990,0.0,0.0,.
155066,1988,0.0,0.0,.
155067,1986,0.0,0.0,.
155068,1990,0.0,0.0,.
155069,1984,0.0,0.0,.
155070,1990,0.0,0.0,.
155071,1985,0.0,0.0,.
155072,1948,0.0,0.0,.
155072,1994,0.0,0.0,.
155073,1984,0.0,0.0,.
155074,1984,0.0,0.0,.
155075,1984,0.0,0.0,.
155076,1982,0.0,0.0,.
155077,1989,0.0,0.0,.
155078,1989,0.0,0.0,.
155079,1988,0.0,0.0,.
155080,1988,0.0,0.0,.
155081,1995,0.0,0.0,.
155082,1991,0.0,0.0,.
155083,1989,0.0,0.0,.
155084,1985,0.0,0.0,.
155085,1990,0.0,0.0,.
155085,1994,0.0,0.0,.
155085,2002,0.0,0.0,.
155086,1990,0.0,0.0,.
155087,1947,0.0,0.0,.
155087,1978,0.0,0.0,.
155088,1990,0.0,0.0,.
155089,1990,0.0,0.0,.
155090,1989,0.0,0.0,.
155091,1990,0.0,0.0,.
155092,1985,0.0,0.0,.
155093,2012,0.0,0.0,.
155094,1990,0.0,0.0,.
155095,1989,0.0,0.0,.
155096,1989,0.0,0.0,.
155097,2002,0.0,0.0,.
155097,2006,0.0,0.0,.
155097,2016,0.0,0.0,.
155098,1987,0.0,0.0,.
155099,1989,0.0,0.0,.
155100,1994,0.0,0.0,.
155100,2003,0.0,0.0,.
155101,2007,0.0,0.0,.
155102,1989,0.0,0.0,.
155103,1988,0.0,0.0,.
155104,1989,0.0,0.0,.
155105,1990,0.0,0.0,.
155106,1989,0.0,0.0,.
155107,1983,0.0,0.0,.
155108,1990,0.0,0.0,.
155109,1988,0.0,0.0,.
155110,1990,0.0,0.0,.
155111,1990,0.0,0.0,.
155112,1990,0.0,0.0,.
155113,1989,0.0,0.0,.
155114,1985,0.0,0.0,.
155114,2009,0.0,0.0,.
155115,1987,0.0,0.0,.
155115,1988,0.0,0.0,.
155116,1989,0.0,0.0,.
155117,1988,0.0,0.0,.
155117,1989,0.0,0.0,.
155118,1982,0.0,0.0,.
155119,1990,0.0,0.0,.
155120,1987,0.0,0.0,.
155121,1986,0.0,0.0,.
155122,1986,0.0,0.0,.
155123,1987,0.0,0.0,.
155124,1990,0.0,0.0,.
155125,1989,0.0,0.0,.
155126,1938,0.0,0.0,.
155126,1988,0.0,0.0,.
155127,1938,0.0,0.0,.
155127,1988,0.0,0.0,.
155128,2002,0.0,0.0,.
155129,2009,0.0,0.0,.
155129,2011,0.0,0.0,.
155129,2012,0.0,0.0,.
155129,2014,0.0,0.0,.
155130,2015,0.0,0.0,.
155131,1984,0.0,0.0,.
155132,1987,0.0,0.0,.
155133,1987,0.0,0.0,.
155134,1986,0.0,0.0,.
155135,1983,0.0,0.0,.
155136,1986,0.0,0.0,.
155137,1989,0.0,0.0,.
155138,2018,0.0,0.0,.
155139,1984,0.0,0.0,.
155140,1987,0.0,0.0,.
155141,1983,0.0,0.0,.
155142,1987,0.0,0.0,.
155143,1987,0.0,0.0,.
155144,1988,0.0,0.0,.
155145,1990,0.0,0.0,.
155146,1986,0.0,0.0,.
155147,1986,0.0,0.0,.
155148,1990,0.0,0.0,.
155149,1957,0.0,0.0,.
155150,1948,0.0,0.0,.
155150,1954,0.0,0.0,.
155151,1976,0.0,0.0,.
155152,1976,0.0,0.0,.
155153,1982,0.0,0.0,.
155153,1995,0.0,0.0,.
155154,1984,0.0,0.0,.
155155,1989,0.0,0.0,.
155156,1985,0.0,0.0,.
155157,1988,0.0,0.0,.
155158,1982,0.0,0.0,.
155159,1983,0.0,0.0,.
155160,1989,0.0,0.0,.
155161,1981,0.0,0.0,.
155162,1985,0.0,0.0,.
155163,1985,0.0,0.0,.
155163,2002,0.0,0.0,.
155164,1986,0.0,0.0,.
155165,1985,0.0,0.0,.
155165,2001,0.0,0.0,.
155166,1989,0.0,0.0,.
155167,1931,0.0,0.0,.
155168,1986,0.0,0.0,.
155169,1986,0.0,0.0,.
155170,1983,0.0,0.0,.
155171,1989,0.0,0.0,.
155172,1988,0.0,0.0,.
155173,2016,0.0,0.0,0.0
155174,1985,0.0,0.0,.
155175,1985,0.0,0.0,.
155176,2012,0.0,0.0,.
155177,1992,0.0,0.0,.
155178,1987,0.0,0.0,.
155179,1989,0.0,0.0,.
155180,1985,0.0,0.0,.
155181,1993,0.0,0.0,.
155182,1987,0.0,0.0,.
155183,1936,0.0,0.0,.
155183,1984,0.0,0.0,.
155184,1988,0.0,0.0,.
155185,1982,0.0,0.0,.
155186,1983,0.0,0.0,.
155187,1985,0.0,0.0,.
155187,1986,0.0,0.0,.
155187,2017,0.0,0.0,.
155188,1955,0.0,0.0,.
155189,1986,0.0,0.0,.
155190,1987,0.0,0.0,.
155191,1987,0.0,0.0,.
155192,1985,0.0,0.0,.
155193,1982,0.0,0.0,.
155193,1989,0.0,0.0,.
155194,2002,0.0,0.0,.
155195,1985,0.0,0.0,.
155196,1989,0.0,0.0,.
155197,1989,0.0,0.0,.
155198,1989,0.0,0.0,.
155199,1982,0.0,0.0,.
155200,1991,0.0,0.0,.
155201,1981,0.0,0.0,.
155201,2000,0.0,0.0,.
155202,1984,0.0,0.0,.
155203,1991,0.0,0.0,.
155204,1987,0.0,0.0,.
155205,1984,0.0,0.0,.
155206,2001,0.0,0.0,.
155207,1986,0.0,0.0,.
155208,1986,0.0,0.0,.
155209,1999,0.0,0.0,.
155210,2008,0.0,0.0,.
155211,1986,0.0,0.0,.
155212,1969,0.0,0.0,.
155212,1989,0.0,0.0,.
155213,1992,0.0,0.0,.
155214,1991,0.0,0.0,.
155215,1986,0.0,0.0,.
155216,1988,0.0,0.0,.
155217,1983,0.0,0.0,.
155217,1988,0.0,0.0,.
155218,1986,0.0,0.0,.
155219,1988,0.0,0.0,.
155220,1981,0.0,0.0,.
155220,1991,0.0,0.0,.
155221,2007,0.0,0.0,.
155222,1988,0.0,0.0,.
155223,2015,0.0,0.0,.
155224,1999,0.0,0.0,.
155225,1993,0.0,0.0,.
155226,1986,0.0,0.0,.
155227,1994,0.0,0.0,.
155228,1986,0.0,0.0,.
155229,1990,0.0,0.0,.
155230,1988,0.0,0.0,.
155231,1989,0.0,0.0,.
155232,1985,0.0,0.0,.
155232,1986,0.0,0.0,.
155233,1982,0.0,0.0,.
155233,1993,0.0,0.0,.
155233,1999,0.0,0.0,.
155234,1989,0.0,0.0,.
155235,2009,0.0,0.0,.
155236,2012,0.0,0.0,.
155237,1986,0.0,0.0,.
155237,2003,0.0,0.0,.
155238,1985,0.0,0.0,.
155239,1989,0.0,0.0,.
155240,1989,0.0,0.0,.
155241,1989,0.0,0.0,.
155242,1985,0.0,0.0,.
155242,1987,0.0,0.0,.
155243,1988,0.0,0.0,.
155244,1987,0.0,0.0,.
155245,1987,0.0,0.0,.
155246,1988,0.0,0.0,.
155247,1991,0.0,0.0,.
155248,1987,0.0,0.0,.
155249,1991,0.0,0.0,.
155250,1986,0.0,0.0,.
155251,1986,0.0,0.0,.
155252,1987,0.0,0.0,.
155253,1990,0.0,0.0,.
155254,2005,0.0,0.0,.
155254,2014,0.0,0.0,.
155255,2011,0.0,0.0,.
155256,1986,0.0,0.0,.
155257,1986,0.0,0.0,.
155258,1995,0.0,0.0,.
155259,1987,0.0,0.0,.
155260,1989,0.0,0.0,.
155260,1996,0.0,0.0,.
155261,1993,0.0,0.0,.
155262,1990,0.0,0.0,.
155263,2003,0.0,0.0,.
155264,1988,0.0,0.0,.
155265,1993,0.0,0.0,.
155266,1989,0.0,0.0,.
155267,1989,0.0,0.0,.
155267,2004,0.0,0.0,.
155268,1983,0.0,0.0,.
155269,1987,0.0,0.0,.
155270,2012,0.0,0.0,.
155271,1998,0.0,0.0,.
155272,1985,0.0,0.0,.
155273,1978,0.0,0.0,.
155274,1976,0.0,0.0,.
155275,1993,0.0,0.0,.
155276,2012,0.0,0.0,.
155277,1985,0.0,0.0,.
155278,1988,0.0,0.0,.
155279,1986,0.0,0.0,.
155280,1982,0.0,0.0,.
155281,1986,0.0,0.0,.
155281,1987,0.0,0.0,.
155282,1990,0.0,0.0,.
155283,1993,0.0,0.0,.
155284,1993,0.0,0.0,.
155285,1982,0.0,0.0,.
155286,1988,0.0,0.0,.
155287,2006,0.0,0.0,.
155288,1948,0.0,0.0,.
155289,1990,0.0,0.0,.
155290,1990,0.0,0.0,.
155291,1990,0.0,0.0,.
155292,1983,0.0,0.0,.
155293,1986,0.0,0.0,.
155294,1989,0.0,0.0,.
155295,1985,0.0,0.0,.
155296,1985,0.0,0.0,.
155297,1986,0.0,0.0,.
155298,1989,0.0,0.0,.
155299,1990,0.0,0.0,.
155300,1990,0.0,0.0,.
155301,1984,0.0,0.0,.
155302,1986,0.0,0.0,.
155302,1991,0.0,0.0,.
155302,2007,0.0,0.0,.
