GENERATION_PROJECT,gen_tech,gen_energy_source,gen_load_zone,gen_max_age,gen_is_variable,gen_is_baseload,gen_full_load_heat_rate,gen_variable_om,gen_connect_cost_per_mw,gen_dbid,gen_scheduled_outage_rate,gen_forced_outage_rate,gen_capacity_limit_mw,gen_min_build_capacity,gen_is_cogen,gen_storage_efficiency,gen_store_to_release_ratio,gen_can_provide_cap_reserves,gen_self_discharge_rate,gen_discharge_efficiency,gen_land_use_rate,gen_storage_energy_to_power_ratio
1001128,Residential_PV,Solar,OR_WA_BPA,20,True,False,.,0.0,0.0,1001128,0.0,0.0,38.94800186,0.0,False,.,.,1,.,.,.,.
1001129,Commercial_PV,Solar,MT_NE,20,True,False,.,0.0,0.0,1001129,0.0,0.0,24.85449982,0.0,False,.,.,1,.,.,.,.
1001142,Residential_PV,Solar,CO_DEN,20,True,False,.,0.0,0.0,1001142,0.0,0.0,25.03800011,0.0,False,.,.,1,.,.,.,.
1001143,Commercial_PV,Solar,CO_DEN,20,True,False,.,0.0,0.0,1001143,0.0,0.0,12.50129986,0.0,False,.,.,1,.,.,.,.
1001144,Residential_PV,Solar,NM_N,20,True,False,.,0.0,0.0,1001144,0.0,0.0,34.77500153,0.0,False,.,.,1,.,.,.,.
1001145,Commercial_PV,Solar,AZ_PHX,20,True,False,.,0.0,0.0,1001145,0.0,0.0,18.08729935,0.0,False,.,.,1,.,.,.,.
1001146,Residential_PV,Solar,CA_SCE_CEN,20,True,False,.,0.0,0.0,1001146,0.0,0.0,91.80599976,0.0,False,.,.,1,.,.,.,.
1001147,Commercial_PV,Solar,MT_NE,20,True,False,.,0.0,0.0,1001147,0.0,0.0,40.81999969,0.0,False,.,.,1,.,.,.,.
1001148,Residential_PV,Solar,OR_PDX,20,True,False,.,0.0,0.0,1001148,0.0,0.0,18.08300018,0.0,False,.,.,1,.,.,.,.
1001149,Commercial_PV,Solar,WY_SW,20,True,False,.,0.0,0.0,1001149,0.0,0.0,7.355400085,0.0,False,.,.,1,.,.,.,.
1001150,Residential_PV,Solar,CO_E,20,True,False,.,0.0,0.0,1001150,0.0,0.0,38.94800186,0.0,False,.,.,1,.,.,.,.
1001151,Commercial_PV,Solar,CO_E,20,True,False,.,0.0,0.0,1001151,0.0,0.0,14.67179966,0.0,False,.,.,1,.,.,.,.
1001190,Residential_PV,Solar,AZ_APS_E,20,True,False,.,0.0,0.0,1001190,0.0,0.0,23.64699936,0.0,False,.,.,1,.,.,.,.
1001191,Commercial_PV,Solar,NM_S_TX_EPE,20,True,False,.,0.0,0.0,1001191,0.0,0.0,16.37100029,0.0,False,.,.,1,.,.,.,.
1001192,Residential_PV,Solar,WY_SW,20,True,False,.,0.0,0.0,1001192,0.0,0.0,19.47400093,0.0,False,.,.,1,.,.,.,.
1001193,Commercial_PV,Solar,CA_SCE_CEN,20,True,False,.,0.0,0.0,1001193,0.0,0.0,12.46280003,0.0,False,.,.,1,.,.,.,.
1001208,Residential_PV,Solar,OR_PDX,20,True,False,.,0.0,0.0,1001208,0.0,0.0,242.0339966,0.0,False,.,.,1,.,.,.,.
1001209,Commercial_PV,Solar,WA_ID_AVA,20,True,False,.,0.0,0.0,1001209,0.0,0.0,115.038002,0.0,False,.,.,1,.,.,.,.
1001210,Residential_PV,Solar,NV_N,20,True,False,.,0.0,0.0,1001210,0.0,0.0,25.03800011,0.0,False,.,.,1,.,.,.,.
1001211,Commercial_PV,Solar,WA_ID_AVA,20,True,False,.,0.0,0.0,1001211,0.0,0.0,11.48349953,0.0,False,.,.,1,.,.,.,.
1001212,Residential_PV,Solar,CA_SCE_VLY,20,True,False,.,0.0,0.0,1001212,0.0,0.0,30.60199928,0.0,False,.,.,1,.,.,.,.
1001213,Commercial_PV,Solar,AZ_NM_N,20,True,False,.,0.0,0.0,1001213,0.0,0.0,13.69200039,0.0,False,.,.,1,.,.,.,.
1001220,Residential_PV,Solar,AZ_APS_SW,20,True,False,.,0.0,0.0,1001220,0.0,0.0,55.63999939,0.0,False,.,.,1,.,.,.,.
1001221,Commercial_PV,Solar,CO_E,20,True,False,.,0.0,0.0,1001221,0.0,0.0,12.1590004,0.0,False,.,.,1,.,.,.,.
1001222,Residential_PV,Solar,OR_E,20,True,False,.,0.0,0.0,1001222,0.0,0.0,55.63999939,0.0,False,.,.,1,.,.,.,.
1001223,Commercial_PV,Solar,MT_NE,20,True,False,.,0.0,0.0,1001223,0.0,0.0,12.08549976,0.0,False,.,.,1,.,.,.,.
1001224,Residential_PV,Solar,AZ_NM_N,20,True,False,.,0.0,0.0,1001224,0.0,0.0,52.85800171,0.0,False,.,.,1,.,.,.,.
1001225,Commercial_PV,Solar,OR_WA_BPA,20,True,False,.,0.0,0.0,1001225,0.0,0.0,12.0291996,0.0,False,.,.,1,.,.,.,.
1001226,Residential_PV,Solar,OR_PDX,20,True,False,.,0.0,0.0,1001226,0.0,0.0,31.99300003,0.0,False,.,.,1,.,.,.,.
1001227,Commercial_PV,Solar,CO_E,20,True,False,.,0.0,0.0,1001227,0.0,0.0,6.906000137,0.0,False,.,.,1,.,.,.,.
1001228,Residential_PV,Solar,NM_N,20,True,False,.,0.0,0.0,1001228,0.0,0.0,123.7990036,0.0,False,.,.,1,.,.,.,.
1001229,Commercial_PV,Solar,AZ_PHX,20,True,False,.,0.0,0.0,1001229,0.0,0.0,26.9333992,0.0,False,.,.,1,.,.,.,.
1001230,Residential_PV,Solar,NV_N,20,True,False,.,0.0,0.0,1001230,0.0,0.0,45.90299988,0.0,False,.,.,1,.,.,.,.
1001231,Commercial_PV,Solar,CA_SCE_VLY,20,True,False,.,0.0,0.0,1001231,0.0,0.0,10.26019955,0.0,False,.,.,1,.,.,.,.
1001232,Residential_PV,Solar,CA_SCE_CEN,20,True,False,.,0.0,0.0,1001232,0.0,0.0,322.7120056,0.0,False,.,.,1,.,.,.,.
1001233,Commercial_PV,Solar,CA_SCE_CEN,20,True,False,.,0.0,0.0,1001233,0.0,0.0,70.44120026,0.0,False,.,.,1,.,.,.,.
1001236,Residential_PV,Solar,OR_WA_BPA,20,True,False,.,0.0,0.0,1001236,0.0,0.0,140.4909973,0.0,False,.,.,1,.,.,.,.
1001237,Commercial_PV,Solar,AZ_APS_E,20,True,False,.,0.0,0.0,1001237,0.0,0.0,64.76599884,0.0,False,.,.,1,.,.,.,.
1001250,Residential_PV,Solar,CA_SCE_VLY,20,True,False,.,0.0,0.0,1001250,0.0,0.0,36.16600037,0.0,False,.,.,1,.,.,.,.
1001251,Commercial_PV,Solar,NM_N,20,True,False,.,0.0,0.0,1001251,0.0,0.0,12.3416996,0.0,False,.,.,1,.,.,.,.
1001252,Residential_PV,Solar,AZ_NM_N,20,True,False,.,0.0,0.0,1001252,0.0,0.0,854.0739746,0.0,False,.,.,1,.,.,.,.
1001253,Commercial_PV,Solar,CA_SCE_VLY,20,True,False,.,0.0,0.0,1001253,0.0,0.0,437.1119995,0.0,False,.,.,1,.,.,.,.
1001312,Residential_PV,Solar,OR_E,20,True,False,.,0.0,0.0,1001312,0.0,0.0,168.3110046,0.0,False,.,.,1,.,.,.,.
1001313,Commercial_PV,Solar,CA_PGE_CEN,20,True,False,.,0.0,0.0,1001313,0.0,0.0,124.2210007,0.0,False,.,.,1,.,.,.,.
1001314,Residential_PV,Solar,CO_E,20,True,False,.,0.0,0.0,1001314,0.0,0.0,65.3769989,0.0,False,.,.,1,.,.,.,.
1001315,Commercial_PV,Solar,CA_SCE_VLY,20,True,False,.,0.0,0.0,1001315,0.0,0.0,48.16199875,0.0,False,.,.,1,.,.,.,.
1001318,Residential_PV,Solar,CA_SCE_CEN,20,True,False,.,0.0,0.0,1001318,0.0,0.0,40.3390007,0.0,False,.,.,1,.,.,.,.
1001319,Commercial_PV,Solar,CA_SCE_CEN,20,True,False,.,0.0,0.0,1001319,0.0,0.0,13.79189968,0.0,False,.,.,1,.,.,.,.
1001320,Residential_PV,Solar,CA_SCE_VLY,20,True,False,.,0.0,0.0,1001320,0.0,0.0,243.4250031,0.0,False,.,.,1,.,.,.,.
1001321,Commercial_PV,Solar,NM_N,20,True,False,.,0.0,0.0,1001321,0.0,0.0,82.49099731,0.0,False,.,.,1,.,.,.,.
1001322,Residential_PV,Solar,CO_E,20,True,False,.,0.0,0.0,1001322,0.0,0.0,59.81299973,0.0,False,.,.,1,.,.,.,.
1001323,Commercial_PV,Solar,CA_SCE_VLY,20,True,False,.,0.0,0.0,1001323,0.0,0.0,19.75239944,0.0,False,.,.,1,.,.,.,.
1001325,Commercial_PV,Solar,AZ_APS_E,20,True,False,.,0.0,0.0,1001325,0.0,0.0,26.14410019,0.0,False,.,.,1,.,.,.,.
1001336,Residential_PV,Solar,OR_PDX,20,True,False,.,0.0,0.0,1001336,0.0,0.0,26.42900085,0.0,False,.,.,1,.,.,.,.
1001337,Commercial_PV,Solar,OR_PDX,20,True,False,.,0.0,0.0,1001337,0.0,0.0,5.870100021,0.0,False,.,.,1,.,.,.,.
1001338,Residential_PV,Solar,CA_SCE_CEN,20,True,False,.,0.0,0.0,1001338,0.0,0.0,22.25600052,0.0,False,.,.,1,.,.,.,.
1001339,Commercial_PV,Solar,NM_S_TX_EPE,20,True,False,.,0.0,0.0,1001339,0.0,0.0,4.834199905,0.0,False,.,.,1,.,.,.,.
1001340,Residential_PV,Solar,CA_SCE_VLY,20,True,False,.,0.0,0.0,1001340,0.0,0.0,23.64699936,0.0,False,.,.,1,.,.,.,.
1001341,Commercial_PV,Solar,NV_N,20,True,False,.,0.0,0.0,1001341,0.0,0.0,5.179500103,0.0,False,.,.,1,.,.,.,.
1001342,Residential_PV,Solar,NV_N,20,True,False,.,0.0,0.0,1001342,0.0,0.0,122.4079971,0.0,False,.,.,1,.,.,.,.
1001343,Commercial_PV,Solar,CO_E,20,True,False,.,0.0,0.0,1001343,0.0,0.0,26.58810043,0.0,False,.,.,1,.,.,.,.
1001344,Residential_PV,Solar,OR_PDX,20,True,False,.,0.0,0.0,1001344,0.0,0.0,18.08300018,0.0,False,.,.,1,.,.,.,.
1001345,Commercial_PV,Solar,NM_S_TX_EPE,20,True,False,.,0.0,0.0,1001345,0.0,0.0,4.143599987,0.0,False,.,.,1,.,.,.,.
1001346,Residential_PV,Solar,OR_E,20,True,False,.,0.0,0.0,1001346,0.0,0.0,18.08300018,0.0,False,.,.,1,.,.,.,.
1001347,Commercial_PV,Solar,CA_PGE_CEN,20,True,False,.,0.0,0.0,1001347,0.0,0.0,4.143599987,0.0,False,.,.,1,.,.,.,.
1001348,Residential_PV,Solar,NV_N,20,True,False,.,0.0,0.0,1001348,0.0,0.0,29.21100044,0.0,False,.,.,1,.,.,.,.
1001349,Commercial_PV,Solar,NM_N,20,True,False,.,0.0,0.0,1001349,0.0,0.0,6.56069994,0.0,False,.,.,1,.,.,.,.
1001350,Residential_PV,Solar,NM_N,20,True,False,.,0.0,0.0,1001350,0.0,0.0,182.220993,0.0,False,.,.,1,.,.,.,.
1001351,Commercial_PV,Solar,AZ_PHX,20,True,False,.,0.0,0.0,1001351,0.0,0.0,39.70949936,0.0,False,.,.,1,.,.,.,.
1001352,Residential_PV,Solar,AZ_APS_SW,20,True,False,.,0.0,0.0,1001352,0.0,0.0,2512.149902,0.0,False,.,.,1,.,.,.,.
1001353,Commercial_PV,Solar,OR_WA_BPA,20,True,False,.,0.0,0.0,1001353,0.0,0.0,546.9550171,0.0,False,.,.,1,.,.,.,.
1001354,Residential_PV,Solar,CA_SCE_CEN,20,True,False,.,0.0,0.0,1001354,0.0,0.0,23.64699936,0.0,False,.,.,1,.,.,.,.
1001355,Commercial_PV,Solar,CA_SCE_CEN,20,True,False,.,0.0,0.0,1001355,0.0,0.0,5.179500103,0.0,False,.,.,1,.,.,.,.
1001356,Residential_PV,Solar,OR_PDX,20,True,False,.,0.0,0.0,1001356,0.0,0.0,26.42900085,0.0,False,.,.,1,.,.,.,.
1001357,Commercial_PV,Solar,NV_N,20,True,False,.,0.0,0.0,1001357,0.0,0.0,5.524799824,0.0,False,.,.,1,.,.,.,.
1001358,Residential_PV,Solar,CA_PGE_CEN,20,True,False,.,0.0,0.0,1001358,0.0,0.0,27.81999969,0.0,False,.,.,1,.,.,.,.
1001359,Commercial_PV,Solar,OR_PDX,20,True,False,.,0.0,0.0,1001359,0.0,0.0,6.215400219,0.0,False,.,.,1,.,.,.,.
1001360,Residential_PV,Solar,AZ_APS_E,20,True,False,.,0.0,0.0,1001360,0.0,0.0,25.03800011,0.0,False,.,.,1,.,.,.,.
1001361,Commercial_PV,Solar,CA_PGE_CEN,20,True,False,.,0.0,0.0,1001361,0.0,0.0,5.524799824,0.0,False,.,.,1,.,.,.,.
1001362,Residential_PV,Solar,OR_E,20,True,False,.,0.0,0.0,1001362,0.0,0.0,34.77500153,0.0,False,.,.,1,.,.,.,.
1001363,Commercial_PV,Solar,NM_S_TX_EPE,20,True,False,.,0.0,0.0,1001363,0.0,0.0,7.596600056,0.0,False,.,.,1,.,.,.,.
1001364,Residential_PV,Solar,CA_SCE_VLY,20,True,False,.,0.0,0.0,1001364,0.0,0.0,77.89600372,0.0,False,.,.,1,.,.,.,.
1001365,Commercial_PV,Solar,AZ_APS_SW,20,True,False,.,0.0,0.0,1001365,0.0,0.0,16.91970062,0.0,False,.,.,1,.,.,.,.
1001366,Residential_PV,Solar,OR_PDX,20,True,False,.,0.0,0.0,1001366,0.0,0.0,55.63999939,0.0,False,.,.,1,.,.,.,.
1001367,Commercial_PV,Solar,AZ_APS_E,20,True,False,.,0.0,0.0,1001367,0.0,0.0,12.08549976,0.0,False,.,.,1,.,.,.,.
1001368,Residential_PV,Solar,AZ_APS_E,20,True,False,.,0.0,0.0,1001368,0.0,0.0,1716.48999,0.0,False,.,.,1,.,.,.,.
1001369,Commercial_PV,Solar,AZ_APS_E,20,True,False,.,0.0,0.0,1001369,0.0,0.0,373.6149902,0.0,False,.,.,1,.,.,.,.
1001396,Residential_PV,Solar,OR_PDX,20,True,False,.,0.0,0.0,1001396,0.0,0.0,141.8820038,0.0,False,.,.,1,.,.,.,.
1001397,Commercial_PV,Solar,NM_S_TX_EPE,20,True,False,.,0.0,0.0,1001397,0.0,0.0,75.33000183,0.0,False,.,.,1,.,.,.,.
1001398,Residential_PV,Solar,CA_PGE_CEN,20,True,False,.,0.0,0.0,1001398,0.0,0.0,87.63300323,0.0,False,.,.,1,.,.,.,.
1001399,Commercial_PV,Solar,CA_SCE_VLY,20,True,False,.,0.0,0.0,1001399,0.0,0.0,47.33760071,0.0,False,.,.,1,.,.,.,.
1001400,Residential_PV,Solar,NM_N,20,True,False,.,0.0,0.0,1001400,0.0,0.0,344.9679871,0.0,False,.,.,1,.,.,.,.
1001401,Commercial_PV,Solar,NM_S_TX_EPE,20,True,False,.,0.0,0.0,1001401,0.0,0.0,73.18499756,0.0,False,.,.,1,.,.,.,.
1001402,Residential_PV,Solar,OR_PDX,20,True,False,.,0.0,0.0,1001402,0.0,0.0,125.1900024,0.0,False,.,.,1,.,.,.,.
1001403,Commercial_PV,Solar,OR_PDX,20,True,False,.,0.0,0.0,1001403,0.0,0.0,27.41200066,0.0,False,.,.,1,.,.,.,.
1001404,Residential_PV,Solar,CO_E,20,True,False,.,0.0,0.0,1001404,0.0,0.0,123.7990036,0.0,False,.,.,1,.,.,.,.
1001405,Commercial_PV,Solar,AZ_APS_SW,20,True,False,.,0.0,0.0,1001405,0.0,0.0,27.17760086,0.0,False,.,.,1,.,.,.,.
1001458,Residential_PV,Solar,OR_E,20,True,False,.,0.0,0.0,1001458,0.0,0.0,301.8469849,0.0,False,.,.,1,.,.,.,.
1001459,Commercial_PV,Solar,CA_PGE_CEN,20,True,False,.,0.0,0.0,1001459,0.0,0.0,148.1340027,0.0,False,.,.,1,.,.,.,.
1001484,Residential_PV,Solar,AZ_APS_SW,20,True,False,.,0.0,0.0,1001484,0.0,0.0,73.72299957,0.0,False,.,.,1,.,.,.,.
1001485,Commercial_PV,Solar,ID_S_OR_E,20,True,False,.,0.0,0.0,1001485,0.0,0.0,47.32709885,0.0,False,.,.,1,.,.,.,.
1001486,Residential_PV,Solar,ID_S_OR_E,20,True,False,.,0.0,0.0,1001486,0.0,0.0,36.16600037,0.0,False,.,.,1,.,.,.,.
1001487,Commercial_PV,Solar,ID_S_OR_E,20,True,False,.,0.0,0.0,1001487,0.0,0.0,22.57939911,0.0,False,.,.,1,.,.,.,.
1001610,Residential_PV,Solar,CA_PGE_CEN,20,True,False,.,0.0,0.0,1001610,0.0,0.0,165.529007,0.0,False,.,.,1,.,.,.,.
1001611,Commercial_PV,Solar,NV_N,20,True,False,.,0.0,0.0,1001611,0.0,0.0,75.89279938,0.0,False,.,.,1,.,.,.,.
1001612,Residential_PV,Solar,CA_SCE_VLY,20,True,False,.,0.0,0.0,1001612,0.0,0.0,33.38399887,0.0,False,.,.,1,.,.,.,.
1001613,Commercial_PV,Solar,CA_SCE_CEN,20,True,False,.,0.0,0.0,1001613,0.0,0.0,16.87050056,0.0,False,.,.,1,.,.,.,.
1001614,Residential_PV,Solar,AZ_APS_E,20,True,False,.,0.0,0.0,1001614,0.0,0.0,41.72999954,0.0,False,.,.,1,.,.,.,.
1001615,Commercial_PV,Solar,NM_S_TX_EPE,20,True,False,.,0.0,0.0,1001615,0.0,0.0,21.07430077,0.0,False,.,.,1,.,.,.,.
1001622,Residential_PV,Solar,CO_E,20,True,False,.,0.0,0.0,1001622,0.0,0.0,90.41500092,0.0,False,.,.,1,.,.,.,.
1001623,Commercial_PV,Solar,CO_E,20,True,False,.,0.0,0.0,1001623,0.0,0.0,42.05020142,0.0,False,.,.,1,.,.,.,.
1001630,Residential_PV,Solar,OR_PDX,20,True,False,.,0.0,0.0,1001630,0.0,0.0,23.64699936,0.0,False,.,.,1,.,.,.,.
1001631,Commercial_PV,Solar,CO_E,20,True,False,.,0.0,0.0,1001631,0.0,0.0,9.921600342,0.0,False,.,.,1,.,.,.,.
1001632,Residential_PV,Solar,AZ_APS_SW,20,True,False,.,0.0,0.0,1001632,0.0,0.0,45.90299988,0.0,False,.,.,1,.,.,.,.
1001633,Commercial_PV,Solar,OR_W,20,True,False,.,0.0,0.0,1001633,0.0,0.0,20.69759941,0.0,False,.,.,1,.,.,.,.
1001634,Residential_PV,Solar,OR_E,20,True,False,.,0.0,0.0,1001634,0.0,0.0,19.47400093,0.0,False,.,.,1,.,.,.,.
1001635,Commercial_PV,Solar,CA_SCE_VLY,20,True,False,.,0.0,0.0,1001635,0.0,0.0,8.283599854,0.0,False,.,.,1,.,.,.,.
1001678,Residential_PV,Solar,CA_SCE_CEN,20,True,False,.,0.0,0.0,1001678,0.0,0.0,41.72999954,0.0,False,.,.,1,.,.,.,.
1001679,Commercial_PV,Solar,NM_S_TX_EPE,20,True,False,.,0.0,0.0,1001679,0.0,0.0,25.98570061,0.0,False,.,.,1,.,.,.,.
1001680,Residential_PV,Solar,CA_SCE_CEN,20,True,False,.,0.0,0.0,1001680,0.0,0.0,101.5429993,0.0,False,.,.,1,.,.,.,.
1001681,Commercial_PV,Solar,AZ_APS_E,20,True,False,.,0.0,0.0,1001681,0.0,0.0,60.48649979,0.0,False,.,.,1,.,.,.,.
1001700,Residential_PV,Solar,AZ_APS_E,20,True,False,.,0.0,0.0,1001700,0.0,0.0,45.90299988,0.0,False,.,.,1,.,.,.,.
1001701,Commercial_PV,Solar,AZ_APS_SW,20,True,False,.,0.0,0.0,1001701,0.0,0.0,23.22839928,0.0,False,.,.,1,.,.,.,.
1001702,Residential_PV,Solar,AZ_APS_SW,20,True,False,.,0.0,0.0,1001702,0.0,0.0,283.7640076,0.0,False,.,.,1,.,.,.,.
1001703,Commercial_PV,Solar,OR_W,20,True,False,.,0.0,0.0,1001703,0.0,0.0,143.3760071,0.0,False,.,.,1,.,.,.,.
1001724,Residential_PV,Solar,OR_W,20,True,False,.,0.0,0.0,1001724,0.0,0.0,11822.09961,0.0,False,.,.,1,.,.,.,.
1001725,Commercial_PV,Solar,CA_SCE_VLY,20,True,False,.,0.0,0.0,1001725,0.0,0.0,5088.819824,0.0,False,.,.,1,.,.,.,.
1001788,Residential_PV,Solar,NV_N,20,True,False,.,0.0,0.0,1001788,0.0,0.0,30.60199928,0.0,False,.,.,1,.,.,.,.
1001789,Commercial_PV,Solar,NM_N,20,True,False,.,0.0,0.0,1001789,0.0,0.0,11.42679977,0.0,False,.,.,1,.,.,.,.
1001790,Residential_PV,Solar,NM_N,20,True,False,.,0.0,0.0,1001790,0.0,0.0,134.927002,0.0,False,.,.,1,.,.,.,.
1001791,Commercial_PV,Solar,CA_SCE_CEN,20,True,False,.,0.0,0.0,1001791,0.0,0.0,49.31520081,0.0,False,.,.,1,.,.,.,.
1001792,Residential_PV,Solar,CA_SCE_CEN,20,True,False,.,0.0,0.0,1001792,0.0,0.0,31.99300003,0.0,False,.,.,1,.,.,.,.
1001793,Commercial_PV,Solar,NM_N,20,True,False,.,0.0,0.0,1001793,0.0,0.0,12.40849972,0.0,False,.,.,1,.,.,.,.
1001822,Residential_PV,Solar,NM_S_TX_EPE,20,True,False,.,0.0,0.0,1001822,0.0,0.0,235.0789948,0.0,False,.,.,1,.,.,.,.
1001823,Commercial_PV,Solar,AZ_APS_E,20,True,False,.,0.0,0.0,1001823,0.0,0.0,114.2900009,0.0,False,.,.,1,.,.,.,.
1001826,Residential_PV,Solar,NM_N,20,True,False,.,0.0,0.0,1001826,0.0,0.0,47.29399872,0.0,False,.,.,1,.,.,.,.
1001827,Commercial_PV,Solar,CA_SCE_CEN,20,True,False,.,0.0,0.0,1001827,0.0,0.0,21.8987999,0.0,False,.,.,1,.,.,.,.
1001828,Residential_PV,Solar,CO_E,20,True,False,.,0.0,0.0,1001828,0.0,0.0,47.29399872,0.0,False,.,.,1,.,.,.,.
1001829,Commercial_PV,Solar,CO_E,20,True,False,.,0.0,0.0,1001829,0.0,0.0,22.03079987,0.0,False,.,.,1,.,.,.,.
1001836,Residential_PV,Solar,AZ_APS_E,20,True,False,.,0.0,0.0,1001836,0.0,0.0,31.99300003,0.0,False,.,.,1,.,.,.,.
1001837,Commercial_PV,Solar,NM_N,20,True,False,.,0.0,0.0,1001837,0.0,0.0,6.906000137,0.0,False,.,.,1,.,.,.,.
1001838,Residential_PV,Solar,AZ_APS_E,20,True,False,.,0.0,0.0,1001838,0.0,0.0,22.25600052,0.0,False,.,.,1,.,.,.,.
1001839,Commercial_PV,Solar,AZ_APS_E,20,True,False,.,0.0,0.0,1001839,0.0,0.0,4.834199905,0.0,False,.,.,1,.,.,.,.
1001840,Residential_PV,Solar,CO_E,20,True,False,.,0.0,0.0,1001840,0.0,0.0,104.3249969,0.0,False,.,.,1,.,.,.,.
1001841,Commercial_PV,Solar,NM_S_TX_EPE,20,True,False,.,0.0,0.0,1001841,0.0,0.0,22.78980064,0.0,False,.,.,1,.,.,.,.
1001842,Residential_PV,Solar,CA_SCE_CEN,20,True,False,.,0.0,0.0,1001842,0.0,0.0,34.77500153,0.0,False,.,.,1,.,.,.,.
1001843,Commercial_PV,Solar,CA_SCE_CEN,20,True,False,.,0.0,0.0,1001843,0.0,0.0,7.783599854,0.0,False,.,.,1,.,.,.,.
1001844,Residential_PV,Solar,AZ_APS_SW,20,True,False,.,0.0,0.0,1001844,0.0,0.0,29.21100044,0.0,False,.,.,1,.,.,.,.
1001845,Commercial_PV,Solar,CA_SCE_CEN,20,True,False,.,0.0,0.0,1001845,0.0,0.0,6.722199917,0.0,False,.,.,1,.,.,.,.
1001846,Residential_PV,Solar,AZ_APS_SW,20,True,False,.,0.0,0.0,1001846,0.0,0.0,150.2279968,0.0,False,.,.,1,.,.,.,.
1001847,Commercial_PV,Solar,AZ_APS_SW,20,True,False,.,0.0,0.0,1001847,0.0,0.0,32.6556015,0.0,False,.,.,1,.,.,.,.
1001848,Residential_PV,Solar,NM_N,20,True,False,.,0.0,0.0,1001848,0.0,0.0,23.64699936,0.0,False,.,.,1,.,.,.,.
1001849,Commercial_PV,Solar,AZ_APS_E,20,True,False,.,0.0,0.0,1001849,0.0,0.0,9.906399727,0.0,False,.,.,1,.,.,.,.
1001852,Residential_PV,Solar,CO_E,20,True,False,.,0.0,0.0,1001852,0.0,0.0,114.0619965,0.0,False,.,.,1,.,.,.,.
1001853,Commercial_PV,Solar,AZ_APS_SW,20,True,False,.,0.0,0.0,1001853,0.0,0.0,51.26200104,0.0,False,.,.,1,.,.,.,.
1001854,Residential_PV,Solar,NM_S_TX_EPE,20,True,False,.,0.0,0.0,1001854,0.0,0.0,41.72999954,0.0,False,.,.,1,.,.,.,.
1001855,Commercial_PV,Solar,CO_E,20,True,False,.,0.0,0.0,1001855,0.0,0.0,19.21920013,0.0,False,.,.,1,.,.,.,.
1001856,Residential_PV,Solar,CO_E,20,True,False,.,0.0,0.0,1001856,0.0,0.0,385.3070068,0.0,False,.,.,1,.,.,.,.
1001857,Commercial_PV,Solar,NM_N,20,True,False,.,0.0,0.0,1001857,0.0,0.0,186.3359985,0.0,False,.,.,1,.,.,.,.
1001862,Residential_PV,Solar,NM_N,20,True,False,.,0.0,0.0,1001862,0.0,0.0,19.47400093,0.0,False,.,.,1,.,.,.,.
1001863,Commercial_PV,Solar,NM_S_TX_EPE,20,True,False,.,0.0,0.0,1001863,0.0,0.0,10.59300041,0.0,False,.,.,1,.,.,.,.
1001876,Residential_PV,Solar,AZ_APS_SW,20,True,False,.,0.0,0.0,1001876,0.0,0.0,55.63999939,0.0,False,.,.,1,.,.,.,.
1001877,Commercial_PV,Solar,CO_E,20,True,False,.,0.0,0.0,1001877,0.0,0.0,17.32419968,0.0,False,.,.,1,.,.,.,.
1001890,Residential_PV,Solar,AZ_APS_SW,20,True,False,.,0.0,0.0,1001890,0.0,0.0,4861.540039,0.0,False,.,.,1,.,.,.,.
1001891,Commercial_PV,Solar,CA_SCE_CEN,20,True,False,.,0.0,0.0,1001891,0.0,0.0,1579.77002,0.0,False,.,.,1,.,.,.,.
1001892,Residential_PV,Solar,CA_SCE_CEN,20,True,False,.,0.0,0.0,1001892,0.0,0.0,102.9339981,0.0,False,.,.,1,.,.,.,.
1001893,Commercial_PV,Solar,CO_E,20,True,False,.,0.0,0.0,1001893,0.0,0.0,25.80480003,0.0,False,.,.,1,.,.,.,.
1001894,Residential_PV,Solar,AZ_APS_SW,20,True,False,.,0.0,0.0,1001894,0.0,0.0,23.64699936,0.0,False,.,.,1,.,.,.,.
1001895,Commercial_PV,Solar,NM_S_TX_EPE,20,True,False,.,0.0,0.0,1001895,0.0,0.0,5.637800217,0.0,False,.,.,1,.,.,.,.
1001906,Residential_PV,Solar,CO_E,20,True,False,.,0.0,0.0,1001906,0.0,0.0,19.47400093,0.0,False,.,.,1,.,.,.,.
1001907,Commercial_PV,Solar,NM_S_TX_EPE,20,True,False,.,0.0,0.0,1001907,0.0,0.0,4.528800011,0.0,False,.,.,1,.,.,.,.
1001914,Residential_PV,Solar,AZ_APS_SW,20,True,False,.,0.0,0.0,1001914,0.0,0.0,31.99300003,0.0,False,.,.,1,.,.,.,.
1001915,Commercial_PV,Solar,CO_E,20,True,False,.,0.0,0.0,1001915,0.0,0.0,16.16650009,0.0,False,.,.,1,.,.,.,.
1001916,Residential_PV,Solar,NM_S_TX_EPE,20,True,False,.,0.0,0.0,1001916,0.0,0.0,40.3390007,0.0,False,.,.,1,.,.,.,.
1001917,Commercial_PV,Solar,NM_S_TX_EPE,20,True,False,.,0.0,0.0,1001917,0.0,0.0,9.199199677,0.0,False,.,.,1,.,.,.,.
1001918,Residential_PV,Solar,CO_E,20,True,False,.,0.0,0.0,1001918,0.0,0.0,47.29399872,0.0,False,.,.,1,.,.,.,.
