GENERATION_PROJECT,PERIOD,gen_tech,gen_load_zone,gen_energy_source,GenCapacity,GenCapitalCosts,GenFixedOMCosts
1100323,2050,CSP_Trough_6h_Storage,AZ_APS_SW,Solar,0,0,0
1100325,2050,CSP_Trough_No_Storage,CO_SW,Solar,0,0,0
1100326,2050,CSP_Trough_6h_Storage,CO_SW,Solar,0,0,0
1100328,2050,CSP_Trough_No_Storage,CA_IID,Solar,0,0,0
1100329,2050,CSP_Trough_6h_Storage,CA_IID,Solar,0,0,0
1100331,2050,CSP_Trough_No_Storage,AZ_NM_N,Solar,0,0,0
1100332,2050,CSP_Trough_6h_Storage,AZ_NM_N,Solar,0,0,0
1100334,2050,CSP_Trough_No_Storage,AZ_NM_N,Solar,0,0,0
1100335,2050,CSP_Trough_6h_Storage,AZ_NM_N,Solar,0,0,0
1100336,2050,Central_PV,AZ_APS_E,Solar,1.202e-05,0.7559,0.098913
1100337,2050,CSP_Trough_No_Storage,AZ_APS_E,Solar,0,0,0
1100338,2050,CSP_Trough_6h_Storage,AZ_APS_E,Solar,0,0,0
1100339,2050,Central_PV,NM_N,Solar,0,0.22098,0.02918
1100340,2050,CSP_Trough_No_Storage,NM_N,Solar,0,0,0
1100341,2050,CSP_Trough_6h_Storage,NM_N,Solar,0,0,0
1100342,2050,Central_PV,AZ_APS_N,Solar,0,0.287,0.03661
1100345,2050,Central_PV,NM_N,Solar,0,0.31797,0.041675
1100346,2050,CSP_Trough_No_Storage,NM_N,Solar,0,0,0
1100347,2050,CSP_Trough_6h_Storage,NM_N,Solar,0,0,0
1100349,2050,CSP_Trough_No_Storage,AZ_SE,Solar,0,0,0
1100350,2050,CSP_Trough_6h_Storage,AZ_SE,Solar,0,0,0
1100358,2050,CSP_Trough_No_Storage,NM_S_TX_EPE,Solar,0,0,0
1100359,2050,CSP_Trough_6h_Storage,NM_S_TX_EPE,Solar,0,0,0
1100366,2050,Central_PV,AZ_APS_N,Solar,1.2738e-05,0.79313,0.10482
1100367,2050,CSP_Trough_No_Storage,AZ_APS_N,Solar,0,0,0
1100368,2050,CSP_Trough_6h_Storage,AZ_APS_N,Solar,0,0,0
1100376,2050,CSP_Trough_No_Storage,AZ_APS_SW,Solar,0,0,0
1100377,2050,CSP_Trough_6h_Storage,AZ_APS_SW,Solar,0,0,0
1100379,2050,CSP_Trough_No_Storage,CA_SCE_CEN,Solar,0,0,0
1100380,2050,CSP_Trough_6h_Storage,CA_SCE_CEN,Solar,0,0,0
1100388,2050,CSP_Trough_No_Storage,AZ_APS_SW,Solar,0,0,0
1100389,2050,CSP_Trough_6h_Storage,AZ_APS_SW,Solar,0,0,0
1100400,2050,CSP_Trough_No_Storage,AZ_APS_SW,Solar,0,0,0
1100401,2050,CSP_Trough_6h_Storage,AZ_APS_SW,Solar,0,0,0
1100421,2050,CSP_Trough_No_Storage,AZ_APS_SW,Solar,0,0,0
1100422,2050,CSP_Trough_6h_Storage,AZ_APS_SW,Solar,0,0,0
1100433,2050,CSP_Trough_No_Storage,NM_S_TX_EPE,Solar,0,0,0
1100434,2050,CSP_Trough_6h_Storage,NM_S_TX_EPE,Solar,0,0,0
1100460,2050,CSP_Trough_No_Storage,CA_PGE_N,Solar,0,0,0
1100461,2050,CSP_Trough_6h_Storage,CA_PGE_N,Solar,0,0,0
1100478,2050,CSP_Trough_No_Storage,CA_IID,Solar,0,0,0
1100479,2050,CSP_Trough_6h_Storage,CA_IID,Solar,0,0,0
1100499,2050,CSP_Trough_No_Storage,CA_PGE_S,Solar,0,0,0
1100500,2050,CSP_Trough_6h_Storage,CA_PGE_S,Solar,0,0,0
1100513,2050,Central_PV,NM_N,Solar,0,0.17967,0.023696
1100516,2050,Central_PV,NM_N,Solar,0,0.20325,0.026977
1100523,2050,CSP_Trough_No_Storage,CO_DEN,Solar,0,0,0
1100524,2050,CSP_Trough_6h_Storage,CO_DEN,Solar,0,0,0
1100567,2050,Central_PV,NM_N,Solar,0.00014895,9.0172,1.2257
1100568,2050,CSP_Trough_No_Storage,NM_N,Solar,0,0,0
1100569,2050,CSP_Trough_6h_Storage,NM_N,Solar,0,0,0
1100595,2050,CSP_Trough_No_Storage,OR_WA_BPA,Solar,0,0,0
1100596,2050,CSP_Trough_6h_Storage,OR_WA_BPA,Solar,0,0,0
1100609,2050,Central_PV,NM_N,Solar,0,0.28411,0.035535
1100653,2050,CSP_Trough_6h_Storage,CO_E,Solar,0,0,0
1100655,2050,CSP_Trough_No_Storage,AZ_SE,Solar,0,0,0
1100656,2050,CSP_Trough_6h_Storage,AZ_SE,Solar,0,0,0
1100703,2050,CSP_Trough_No_Storage,AZ_SE,Solar,0,0,0
1100704,2050,CSP_Trough_6h_Storage,AZ_SE,Solar,0,0,0
1100712,2050,CSP_Trough_No_Storage,MT_SW,Solar,0,0,0
1100713,2050,CSP_Trough_6h_Storage,MT_SW,Solar,0,0,0
1100778,2050,CSP_Trough_No_Storage,AZ_APS_SW,Solar,0,0,0
1100779,2050,CSP_Trough_6h_Storage,AZ_APS_SW,Solar,0,0,0
1100823,2050,CSP_Trough_No_Storage,AZ_APS_SW,Solar,0,0,0
1100824,2050,CSP_Trough_6h_Storage,AZ_APS_SW,Solar,0,0,0
1100826,2050,CSP_Trough_No_Storage,NM_S_TX_EPE,Solar,0,0,0
1100827,2050,CSP_Trough_6h_Storage,NM_S_TX_EPE,Solar,0,0,0
1100867,2050,Central_PV,AZ_APS_N,Solar,0,0.2464,0.031531
1100868,2050,CSP_Trough_No_Storage,AZ_APS_N,Solar,0,0,0
1100869,2050,CSP_Trough_6h_Storage,AZ_APS_N,Solar,0,0,0
1100895,2050,CSP_Trough_No_Storage,CO_E,Solar,0,0,0
1100896,2050,CSP_Trough_6h_Storage,CO_E,Solar,0,0,0
1100901,2050,CSP_Trough_No_Storage,NM_S_TX_EPE,Solar,0,0,0
1100902,2050,CSP_Trough_6h_Storage,NM_S_TX_EPE,Solar,0,0,0
1100904,2050,CSP_Trough_No_Storage,UT_S,Solar,0,0,0
1100905,2050,CSP_Trough_6h_Storage,UT_S,Solar,0,0,0
1100915,2050,Central_PV,NM_N,Solar,0,0.31719,0.042197
1100945,2050,Central_PV,NM_N,Solar,0,0.2223,0.030196
1100952,2050,CSP_Trough_No_Storage,NV_N,Solar,0,0,0
1100953,2050,CSP_Trough_6h_Storage,NV_N,Solar,0,0,0
1100955,2050,CSP_Trough_No_Storage,AZ_SE,Solar,0,0,0
1100956,2050,CSP_Trough_6h_Storage,AZ_SE,Solar,0,0,0
1100958,2050,CSP_Trough_No_Storage,AZ_APS_SW,Solar,0,0,0
1100959,2050,CSP_Trough_6h_Storage,AZ_APS_SW,Solar,0,0,0
1100961,2050,CSP_Trough_No_Storage,AZ_NM_N,Solar,0,0,0
1100962,2050,CSP_Trough_6h_Storage,AZ_NM_N,Solar,0,0,0
1100964,2050,CSP_Trough_No_Storage,OR_W,Solar,0,0,0
1100965,2050,CSP_Trough_6h_Storage,OR_W,Solar,0,0,0
1100976,2050,CSP_Trough_No_Storage,WY_NW,Solar,0,0,0
1100977,2050,CSP_Trough_6h_Storage,WY_NW,Solar,0,0,0
1100979,2050,CSP_Trough_No_Storage,AZ_APS_SW,Solar,0,0,0
1100980,2050,CSP_Trough_6h_Storage,AZ_APS_SW,Solar,0,0,0
1100982,2050,CSP_Trough_No_Storage,AZ_APS_SW,Solar,0,0,0
1100983,2050,CSP_Trough_6h_Storage,AZ_APS_SW,Solar,0,0,0
1100984,2050,Central_PV,AZ_APS_E,Solar,0,0.38887,0.048653
1100985,2050,CSP_Trough_No_Storage,AZ_APS_E,Solar,0,0,0
1100986,2050,CSP_Trough_6h_Storage,AZ_APS_E,Solar,0,0,0
1100988,2050,CSP_Trough_No_Storage,NV_N,Solar,0,0,0
1100989,2050,CSP_Trough_6h_Storage,NV_N,Solar,0,0,0
1100994,2050,CSP_Trough_No_Storage,CA_SCE_SE,Solar,0,0,0
1100995,2050,CSP_Trough_6h_Storage,CA_SCE_SE,Solar,0,0,0
1101024,2050,CSP_Trough_No_Storage,CAN_ALB,Solar,0,0,0
1101025,2050,CSP_Trough_6h_Storage,CAN_ALB,Solar,0,0,0
1101033,2050,CSP_Trough_No_Storage,MEX_BAJA,Solar,0,0,0
1101034,2050,CSP_Trough_6h_Storage,MEX_BAJA,Solar,0,0,0
1101048,2050,CSP_Trough_No_Storage,NM_S_TX_EPE,Solar,0,0,0
1101049,2050,CSP_Trough_6h_Storage,NM_S_TX_EPE,Solar,0,0,0
1101051,2050,CSP_Trough_No_Storage,CA_IID,Solar,0,0,0
1101052,2050,CSP_Trough_6h_Storage,CA_IID,Solar,0,0,0
1101090,2050,CSP_Trough_No_Storage,OR_W,Solar,0,0,0
1101091,2050,CSP_Trough_6h_Storage,OR_W,Solar,0,0,0
1101135,2050,CSP_Trough_No_Storage,CA_SCE_SE,Solar,0,0,0
1101136,2050,CSP_Trough_6h_Storage,CA_SCE_SE,Solar,0,0,0
1101138,2050,CSP_Trough_No_Storage,AZ_SE,Solar,0,0,0
1101139,2050,CSP_Trough_6h_Storage,AZ_SE,Solar,0,0,0
1101162,2050,CSP_Trough_No_Storage,MT_SE,Solar,0,0,0
1101163,2050,CSP_Trough_6h_Storage,MT_SE,Solar,0,0,0
1101234,2050,CSP_Trough_No_Storage,CA_SCE_CEN,Solar,0,0,0
1101235,2050,CSP_Trough_6h_Storage,CA_SCE_CEN,Solar,0,0,0
1101237,2050,CSP_Trough_No_Storage,AZ_SE,Solar,0,0,0
1101342,2050,CSP_Trough_No_Storage,WY_NE,Solar,0,0,0
1101343,2050,CSP_Trough_6h_Storage,WY_NE,Solar,0,0,0
1101357,2050,CSP_Trough_No_Storage,WY_NE,Solar,0,0,0
1101358,2050,CSP_Trough_6h_Storage,WY_NE,Solar,0,0,0
1101410,2050,Central_PV,CA_SMUD,Solar,0,0.43695,0.058903
1101411,2050,CSP_Trough_No_Storage,CA_SMUD,Solar,0,0,0
1101412,2050,CSP_Trough_6h_Storage,CA_SMUD,Solar,0,0,0
1101477,2050,CSP_Trough_No_Storage,CO_E,Solar,0,0,0
1101478,2050,CSP_Trough_6h_Storage,CO_E,Solar,0,0,0
1101480,2050,CSP_Trough_No_Storage,CO_E,Solar,0,0,0
1101514,2050,CSP_Trough_6h_Storage,MT_NE,Solar,0,0,0
1101525,2050,CSP_Trough_No_Storage,AZ_SE,Solar,0,0,0
1101526,2050,CSP_Trough_6h_Storage,AZ_SE,Solar,0,0,0
1101594,2050,CSP_Trough_No_Storage,UT_N,Solar,0,0,0
1101595,2050,CSP_Trough_6h_Storage,UT_N,Solar,0,0,0
1101597,2050,CSP_Trough_No_Storage,ID_S_OR_E,Solar,0,0,0
1101666,2050,CSP_Trough_No_Storage,WY_NW,Solar,0,0,0
1101667,2050,CSP_Trough_6h_Storage,WY_NW,Solar,0,0,0
1101726,2050,CSP_Trough_No_Storage,ID_S_OR_E,Solar,0,0,0
1101727,2050,CSP_Trough_6h_Storage,ID_S_OR_E,Solar,0,0,0
1101747,2050,CSP_Trough_No_Storage,UT_N,Solar,0,0,0
1101748,2050,CSP_Trough_6h_Storage,UT_N,Solar,0,0,0
1101771,2050,CSP_Trough_No_Storage,NM_S_TX_EPE,Solar,0,0,0
1101772,2050,CSP_Trough_6h_Storage,NM_S_TX_EPE,Solar,0,0,0
1101774,2050,CSP_Trough_No_Storage,NM_N,Solar,0,0,0
1101775,2050,CSP_Trough_6h_Storage,NM_N,Solar,0,0,0
1101778,2050,CSP_Trough_6h_Storage,NM_N,Solar,0,0,0
1101781,2050,CSP_Trough_6h_Storage,NM_N,Solar,0,0,0
1101782,2050,Central_PV,NM_N,Solar,0,0.28944,0.039557
1101788,2050,Central_PV,NM_N,Solar,0,0.27785,0.035904
1101797,2050,Central_PV,NM_N,Solar,0,0.20666,0.027436
1101804,2050,CSP_Trough_No_Storage,NM_S_TX_EPE,Solar,0,0,0
1101805,2050,CSP_Trough_6h_Storage,NM_S_TX_EPE,Solar,0,0,0
1101825,2050,CSP_Trough_No_Storage,NM_N,Solar,0,0,0
1101826,2050,CSP_Trough_6h_Storage,NM_N,Solar,0,0,0
1101861,2050,CSP_Trough_No_Storage,CA_SCE_CEN,Solar,0,0,0
1101862,2050,CSP_Trough_6h_Storage,CA_SCE_CEN,Solar,0,0,0
1101872,2050,Central_PV,NM_N,Solar,0,0.33131,0.041959
1101875,2050,Central_PV,AZ_APS_N,Solar,0,0.29089,0.038404
1101876,2050,CSP_Trough_No_Storage,AZ_APS_N,Solar,0,0,0
1101877,2050,CSP_Trough_6h_Storage,AZ_APS_N,Solar,0,0,0
1101930,2050,CSP_Trough_No_Storage,AZ_NM_N,Solar,0,0,0
1101931,2050,CSP_Trough_6h_Storage,AZ_NM_N,Solar,0,0,0
1101932,2050,Central_PV,NM_N,Solar,0,0.29875,0.040647
1101933,2050,CSP_Trough_No_Storage,NM_N,Solar,0,0,0
1101934,2050,CSP_Trough_6h_Storage,NM_N,Solar,0,0,0
1101977,2050,Central_PV,NM_N,Solar,0,0.55709,0.076686
1101978,2050,CSP_Trough_No_Storage,NM_N,Solar,0,0,0
1101979,2050,CSP_Trough_6h_Storage,NM_N,Solar,0,0,0
1101980,2050,Central_PV,NM_N,Solar,1.135e-05,0.6819,0.093401
1101981,2050,CSP_Trough_No_Storage,NM_N,Solar,0,0,0
1101982,2050,CSP_Trough_6h_Storage,NM_N,Solar,0,0,0
1101984,2050,CSP_Trough_No_Storage,AZ_APS_SW,Solar,0,0,0
1101985,2050,CSP_Trough_6h_Storage,AZ_APS_SW,Solar,0,0,0
1101987,2050,CSP_Trough_No_Storage,NM_S_TX_EPE,Solar,0,0,0
1101988,2050,CSP_Trough_6h_Storage,NM_S_TX_EPE,Solar,0,0,0
1102011,2050,CSP_Trough_No_Storage,CA_IID,Solar,0,0,0
1102012,2050,CSP_Trough_6h_Storage,CA_IID,Solar,0,0,0
1102031,2050,Central_PV,NM_N,Solar,0,0.32602,0.043354
1102032,2050,CSP_Trough_No_Storage,NM_N,Solar,0,0,0
1102033,2050,CSP_Trough_6h_Storage,NM_N,Solar,0,0,0
1102053,2050,CSP_Trough_No_Storage,WA_ID_AVA,Solar,0,0,0
1102054,2050,CSP_Trough_6h_Storage,WA_ID_AVA,Solar,0,0,0
1102073,2050,Central_PV,AZ_APS_N,Solar,0,0.30474,0.038754
1102074,2050,CSP_Trough_No_Storage,AZ_APS_N,Solar,0,0,0
1102075,2050,CSP_Trough_6h_Storage,AZ_APS_N,Solar,0,0,0
1102136,2050,Central_PV,WA_N_CEN,Solar,2.1157e-05,1.289,0.1741
1102140,2050,CSP_Trough_No_Storage,CA_SCE_CEN,Solar,0,0,0
1102141,2050,CSP_Trough_6h_Storage,CA_SCE_CEN,Solar,0,0,0
1102170,2050,CSP_Trough_No_Storage,OR_W,Solar,0,0,0
1102171,2050,CSP_Trough_6h_Storage,OR_W,Solar,0,0,0
1102185,2050,CSP_Trough_No_Storage,NM_S_TX_EPE,Solar,0,0,0
1102186,2050,CSP_Trough_6h_Storage,NM_S_TX_EPE,Solar,0,0,0
1102194,2050,CSP_Trough_No_Storage,CA_PGE_CEN,Solar,0,0,0
1102195,2050,CSP_Trough_6h_Storage,CA_PGE_CEN,Solar,0,0,0
1102200,2050,CSP_Trough_No_Storage,CA_SCE_CEN,Solar,0,0,0
1102201,2050,CSP_Trough_6h_Storage,CA_SCE_CEN,Solar,0,0,0
1102224,2050,CSP_Trough_No_Storage,AZ_PHX,Solar,0,0,0
1102225,2050,CSP_Trough_6h_Storage,AZ_PHX,Solar,0,0,0
1102251,2050,CSP_Trough_No_Storage,AZ_APS_SW,Solar,0,0,0
1102252,2050,CSP_Trough_6h_Storage,AZ_APS_SW,Solar,0,0,0
1102265,2050,Central_PV,AZ_APS_E,Solar,0,0.17083,0.021114
1102266,2050,CSP_Trough_No_Storage,AZ_APS_E,Solar,0,0,0
1102267,2050,CSP_Trough_6h_Storage,AZ_APS_E,Solar,0,0,0
1102326,2050,CSP_Trough_No_Storage,OR_WA_BPA,Solar,0,0,0
1102327,2050,CSP_Trough_6h_Storage,OR_WA_BPA,Solar,0,0,0
1102336,2050,CSP_Trough_6h_Storage,WY_NE,Solar,0,0,0
1102422,2050,CSP_Trough_No_Storage,CA_PGE_BAY,Solar,0,0,0
1102423,2050,CSP_Trough_6h_Storage,CA_PGE_BAY,Solar,0,0,0
1102430,2050,Central_PV,AZ_APS_N,Solar,0,0.25686,0.033266
1102443,2050,CSP_Trough_No_Storage,NV_S,Solar,0,0,0
1102444,2050,CSP_Trough_6h_Storage,NV_S,Solar,0,0,0
1102449,2050,CSP_Trough_No_Storage,OR_W,Solar,0,0,0
1102450,2050,CSP_Trough_6h_Storage,OR_W,Solar,0,0,0
1102458,2050,CSP_Trough_No_Storage,WY_NE,Solar,0,0,0
1102459,2050,CSP_Trough_6h_Storage,WY_NE,Solar,0,0,0
1102491,2050,CSP_Trough_No_Storage,WA_ID_AVA,Solar,0,0,0
1102494,2050,CSP_Trough_No_Storage,MT_SE,Solar,0,0,0
1102495,2050,CSP_Trough_6h_Storage,MT_SE,Solar,0,0,0
1102515,2050,CSP_Trough_No_Storage,AZ_SE,Solar,0,0,0
1102516,2050,CSP_Trough_6h_Storage,AZ_SE,Solar,0,0,0
1102521,2050,CSP_Trough_No_Storage,WY_SE,Solar,0,0,0
1102522,2050,CSP_Trough_6h_Storage,WY_SE,Solar,0,0,0
1102575,2050,CSP_Trough_No_Storage,CA_PGE_CEN,Solar,0,0,0
1102614,2050,CSP_Trough_No_Storage,CA_PGE_N,Solar,0,0,0
1102615,2050,CSP_Trough_6h_Storage,CA_PGE_N,Solar,0,0,0
1102631,2050,Central_PV,AZ_APS_N,Solar,0,0.30305,0.040068
1102632,2050,CSP_Trough_No_Storage,AZ_APS_N,Solar,0,0,0
1102633,2050,CSP_Trough_6h_Storage,AZ_APS_N,Solar,0,0,0
1102635,2050,CSP_Trough_No_Storage,MEX_BAJA,Solar,0,0,0
1102636,2050,CSP_Trough_6h_Storage,MEX_BAJA,Solar,0,0,0
1102662,2050,CSP_Trough_No_Storage,NV_N,Solar,0,0,0
1102663,2050,CSP_Trough_6h_Storage,NV_N,Solar,0,0,0
1102665,2050,CSP_Trough_No_Storage,CA_SCE_CEN,Solar,0,0,0
1102666,2050,CSP_Trough_6h_Storage,CA_SCE_CEN,Solar,0,0,0
1102677,2050,CSP_Trough_No_Storage,CA_SCE_CEN,Solar,0,0,0
1102678,2050,CSP_Trough_6h_Storage,CA_SCE_CEN,Solar,0,0,0
1102695,2050,CSP_Trough_No_Storage,CA_PGE_CEN,Solar,0,0,0
1102696,2050,CSP_Trough_6h_Storage,CA_PGE_CEN,Solar,0,0,0
1102703,2050,Central_PV,NM_N,Solar,0,0.27433,0.036566
1102705,2050,CSP_Trough_6h_Storage,NM_N,Solar,0,0,0
1102707,2050,CSP_Trough_No_Storage,CA_SCE_S,Solar,0,0,0
1102708,2050,CSP_Trough_6h_Storage,CA_SCE_S,Solar,0,0,0
1102710,2050,CSP_Trough_No_Storage,CO_E,Solar,0,0,0
1102711,2050,CSP_Trough_6h_Storage,CO_E,Solar,0,0,0
1102722,2050,CSP_Trough_No_Storage,CA_PGE_S,Solar,0,0,0
1102731,2050,CSP_Trough_No_Storage,WY_NE,Solar,0,0,0
1102732,2050,CSP_Trough_6h_Storage,WY_NE,Solar,0,0,0
1102746,2050,CSP_Trough_No_Storage,CA_SCE_CEN,Solar,0,0,0
1102747,2050,CSP_Trough_6h_Storage,CA_SCE_CEN,Solar,0,0,0
1102749,2050,CSP_Trough_No_Storage,CA_SCE_SE,Solar,0,0,0
1102750,2050,CSP_Trough_6h_Storage,CA_SCE_SE,Solar,0,0,0
1102751,2050,Central_PV,AZ_APS_N,Solar,0,0.1973,0.025427
1102752,2050,CSP_Trough_No_Storage,AZ_APS_N,Solar,0,0,0
1102753,2050,CSP_Trough_6h_Storage,AZ_APS_N,Solar,0,0,0
1102754,2050,Central_PV,AZ_APS_E,Solar,0,0.4088,0.055702
1102755,2050,CSP_Trough_No_Storage,AZ_APS_E,Solar,0,0,0
1102756,2050,CSP_Trough_6h_Storage,AZ_APS_E,Solar,0,0,0
1102764,2050,CSP_Trough_No_Storage,CA_IID,Solar,0,0,0
1102765,2050,CSP_Trough_6h_Storage,CA_IID,Solar,0,0,0
1102767,2050,CSP_Trough_No_Storage,AZ_APS_SW,Solar,0,0,0
1102768,2050,CSP_Trough_6h_Storage,AZ_APS_SW,Solar,0,0,0
1102782,2050,CSP_Trough_No_Storage,ID_E,Solar,0,0,0
1102783,2050,CSP_Trough_6h_Storage,ID_E,Solar,0,0,0
1102833,2050,CSP_Trough_No_Storage,AZ_PHX,Solar,0,0,0
1102834,2050,CSP_Trough_6h_Storage,AZ_PHX,Solar,0,0,0
1102838,2050,Central_PV,NM_N,Solar,0,0.22782,0.030509
1102853,2050,Central_PV,NM_N,Solar,0,0.29304,0.037895
1102857,2050,CSP_Trough_No_Storage,NM_S_TX_EPE,Solar,0,0,0
1102858,2050,CSP_Trough_6h_Storage,NM_S_TX_EPE,Solar,0,0,0
1102860,2050,CSP_Trough_No_Storage,AZ_NM_N,Solar,0,0,0
1102861,2050,CSP_Trough_6h_Storage,AZ_NM_N,Solar,0,0,0
1102863,2050,CSP_Trough_No_Storage,AZ_NM_N,Solar,0,0,0
1102864,2050,CSP_Trough_6h_Storage,AZ_NM_N,Solar,0,0,0
1102866,2050,CSP_Trough_No_Storage,NM_S_TX_EPE,Solar,0,0,0
1102867,2050,CSP_Trough_6h_Storage,NM_S_TX_EPE,Solar,0,0,0
1102868,2050,Central_PV,AZ_APS_N,Solar,1.0801e-05,0.65721,0.088884
1102869,2050,CSP_Trough_No_Storage,AZ_APS_N,Solar,0,0,0
1102870,2050,CSP_Trough_6h_Storage,AZ_APS_N,Solar,0,0,0
1102871,2050,Central_PV,AZ_APS_E,Solar,0,0.31285,0.040393
1102875,2050,CSP_Trough_No_Storage,UT_S,Solar,0,0,0
1102876,2050,CSP_Trough_6h_Storage,UT_S,Solar,0,0,0
1102887,2050,CSP_Trough_No_Storage,AZ_PHX,Solar,0,0,0
1102888,2050,CSP_Trough_6h_Storage,AZ_PHX,Solar,0,0,0
1102899,2050,CSP_Trough_No_Storage,AZ_NW,Solar,0,0,0
1102900,2050,CSP_Trough_6h_Storage,AZ_NW,Solar,0,0,0
1102902,2050,CSP_Trough_No_Storage,AZ_SE,Solar,0,0,0
1102903,2050,CSP_Trough_6h_Storage,AZ_SE,Solar,0,0,0
1102905,2050,CSP_Trough_No_Storage,AZ_SE,Solar,0,0,0
1102906,2050,CSP_Trough_6h_Storage,AZ_SE,Solar,0,0,0
1102908,2050,CSP_Trough_No_Storage,AZ_SE,Solar,0,0,0
1102909,2050,CSP_Trough_6h_Storage,AZ_SE,Solar,0,0,0
1102911,2050,CSP_Trough_No_Storage,AZ_APS_SW,Solar,0,0,0
1102912,2050,CSP_Trough_6h_Storage,AZ_APS_SW,Solar,0,0,0
1102914,2050,CSP_Trough_No_Storage,AZ_SE,Solar,0,0,0
1102915,2050,CSP_Trough_6h_Storage,AZ_SE,Solar,0,0,0
1102917,2050,CSP_Trough_No_Storage,CA_SCE_S,Solar,0,0,0
1102918,2050,CSP_Trough_6h_Storage,CA_SCE_S,Solar,0,0,0
1102920,2050,CSP_Trough_No_Storage,NV_N,Solar,0,0,0
1102921,2050,CSP_Trough_6h_Storage,NV_N,Solar,0,0,0
1102932,2050,CSP_Trough_No_Storage,CA_SCE_CEN,Solar,0,0,0
1102933,2050,CSP_Trough_6h_Storage,CA_SCE_CEN,Solar,0,0,0
1102950,2050,CSP_Trough_No_Storage,UT_N,Solar,0,0,0
1102951,2050,CSP_Trough_6h_Storage,UT_N,Solar,0,0,0
1102952,2050,Central_PV,NM_N,Solar,0,0.40265,0.053907
1102974,2050,CSP_Trough_No_Storage,MEX_BAJA,Solar,0,0,0
1102975,2050,CSP_Trough_6h_Storage,MEX_BAJA,Solar,0,0,0
1102986,2050,CSP_Trough_No_Storage,MEX_BAJA,Solar,0,0,0
1102987,2050,CSP_Trough_6h_Storage,MEX_BAJA,Solar,0,0,0
1102989,2050,CSP_Trough_No_Storage,MEX_BAJA,Solar,0,0,0
1102990,2050,CSP_Trough_6h_Storage,MEX_BAJA,Solar,0,0,0
1103013,2050,CSP_Trough_No_Storage,CAN_ALB,Solar,0,0,0
1103014,2050,CSP_Trough_6h_Storage,CAN_ALB,Solar,0,0,0
1103040,2050,CSP_Trough_No_Storage,CA_PGE_S,Solar,0,0,0
1103041,2050,CSP_Trough_6h_Storage,CA_PGE_S,Solar,0,0,0
1103047,2050,CSP_Trough_6h_Storage,NV_N,Solar,0,0,0
1103049,2050,CSP_Trough_No_Storage,AZ_APS_SW,Solar,0,0,0
1103050,2050,CSP_Trough_6h_Storage,AZ_APS_SW,Solar,0,0,0
1103082,2050,CSP_Trough_No_Storage,WA_ID_AVA,Solar,0,0,0
1103083,2050,CSP_Trough_6h_Storage,WA_ID_AVA,Solar,0,0,0
1103097,2050,CSP_Trough_No_Storage,CAN_BC,Solar,0,0,0
1103098,2050,CSP_Trough_6h_Storage,CAN_BC,Solar,0,0,0
1103112,2050,CSP_Trough_No_Storage,OR_W,Solar,0,0,0
1103113,2050,CSP_Trough_6h_Storage,OR_W,Solar,0,0,0
1103114,2050,Central_PV,AZ_APS_N,Solar,0,0.25668,0.03416
1103133,2050,CSP_Trough_No_Storage,OR_E,Solar,0,0,0
1103163,2050,CSP_Trough_No_Storage,UT_N,Solar,0,0,0
1103175,2050,CSP_Trough_No_Storage,AZ_SE,Solar,0,0,0
1103176,2050,CSP_Trough_6h_Storage,AZ_SE,Solar,0,0,0
1103214,2050,CSP_Trough_No_Storage,MEX_BAJA,Solar,0,0,0
1103215,2050,CSP_Trough_6h_Storage,MEX_BAJA,Solar,0,0,0
1103216,2050,Central_PV,OR_PDX,Solar,0,0.29538,0.040252
1103217,2050,CSP_Trough_No_Storage,OR_PDX,Solar,0,0,0
1103218,2050,CSP_Trough_6h_Storage,OR_PDX,Solar,0,0,0
1103220,2050,CSP_Trough_No_Storage,OR_W,Solar,0,0,0
1103221,2050,CSP_Trough_6h_Storage,OR_W,Solar,0,0,0
1103226,2050,CSP_Trough_No_Storage,OR_W,Solar,0,0,0
1103227,2050,CSP_Trough_6h_Storage,OR_W,Solar,0,0,0
1103250,2050,CSP_Trough_No_Storage,CAN_ALB,Solar,0,0,0
1103251,2050,CSP_Trough_6h_Storage,CAN_ALB,Solar,0,0,0
1103322,2050,CSP_Trough_No_Storage,CAN_ALB,Solar,0,0,0
1103323,2050,CSP_Trough_6h_Storage,CAN_ALB,Solar,0,0,0
1103445,2050,CSP_Trough_No_Storage,WA_ID_AVA,Solar,0,0,0
1103446,2050,CSP_Trough_6h_Storage,WA_ID_AVA,Solar,0,0,0
1103469,2050,CSP_Trough_No_Storage,CA_SCE_CEN,Solar,0,0,0
1103470,2050,CSP_Trough_6h_Storage,CA_SCE_CEN,Solar,0,0,0
1103472,2050,CSP_Trough_No_Storage,CAN_ALB,Solar,0,0,0
1103473,2050,CSP_Trough_6h_Storage,CAN_ALB,Solar,0,0,0
1103535,2050,CSP_Trough_No_Storage,OR_W,Solar,0,0,0
1103536,2050,CSP_Trough_6h_Storage,OR_W,Solar,0,0,0
1103590,2050,CSP_Trough_6h_Storage,WY_NW,Solar,0,0,0
1103628,2050,CSP_Trough_No_Storage,NV_N,Solar,0,0,0
1103629,2050,CSP_Trough_6h_Storage,NV_N,Solar,0,0,0
1103631,2050,CSP_Trough_No_Storage,OR_E,Solar,0,0,0
1103632,2050,CSP_Trough_6h_Storage,OR_E,Solar,0,0,0
