STORAGE_GEN_TPS_1,STORAGE_GEN_TPS_2,StateOfCharge
5011_43,354840,0.0010342
5011_43,354844,0.00053621
5011_43,354848,4.1796e-05
5011_43,354852,0
5011_43,354856,0.00035319
5011_43,354860,0.0006869
5011_43,354864,0.0010343
5011_43,354868,0.00052742
5011_43,354872,1.6917e-05
5011_43,354876,0
5011_43,354880,0.00035577
5011_43,354884,0.00068095
5011_43,354888,0.0010316
5011_43,354892,0.00052131
5011_43,354896,0
5011_43,354900,0
5011_43,354904,0.00046926
5011_43,354908,0.0007252
5011_43,354912,0.0010297
5011_43,354916,0.00044359
5011_43,354920,1.3179e-05
5011_43,354924,2.583e-05
5011_43,354928,0.00027205
5011_43,354932,0.00078505
5011_43,354936,0.0010224
5011_43,354940,0.00042838
5011_43,354944,0
5011_43,354948,0
5011_43,354952,0.00035228
5011_43,354956,0.0006861
5011_43,354960,0.0010342
5011_43,354964,0.00065056
5011_43,354968,0.00034765
5011_43,354972,0
5011_43,354976,0.00052297
5011_43,354980,0.0010341
5011_43,354984,0.0010344
5011_43,354988,0.00073466
5011_43,354992,0.0005103
5011_43,354996,0.00028877
5011_43,355000,0.00054513
5011_43,355004,0.00080361
5011_43,355008,0.00080941
5011_43,355012,0.0006721
5011_43,355016,0.0005511
5011_43,355020,0.00043043
5011_43,355024,0.00083016
5011_43,355028,0.0008302
5011_43,355032,0.00084016
5011_43,355036,0.00064036
5011_43,355040,0.00057782
5011_43,355044,0.00051651
5011_43,355048,0.00051906
5011_43,355052,0.00051923
5011_43,355056,0.00051553
5011_43,355060,0.00035172
5011_43,355064,0.00016105
5011_43,355068,7.6601e-05
5011_43,355072,0.0003472
5011_43,355076,0.00058289
5011_43,355080,0.00082914
5011_43,355084,0.00059843
5011_43,355088,0.00038898
5011_43,355092,0.00038635
5011_43,355096,0.00070055
5011_43,355100,0.00069856
5011_43,355104,0.00070538
5011_43,355108,0.00054671
5011_43,355112,0.00037888
5011_43,355116,0.00019579
5011_43,355120,0.00045088
5011_43,355124,0.00068423
5011_43,355128,0.00069082
5011_43,355132,0.0003732
5011_43,355136,0
5011_43,355140,0
5011_43,355144,0.00039465
5011_43,355148,0.00089779
5011_43,355152,0.0010345
5011_43,355156,0.00042239
5011_43,355160,7.5993e-05
5011_43,355164,0
5011_43,355168,0.00035594
5011_43,355172,0.00068206
5011_43,355176,0.0010333
5011_43,355180,0.00057008
5011_43,355184,0.00011706
5011_43,355188,0
5011_43,355192,0.00035378
5011_43,355196,0.00068015
5011_43,355200,0.0010335
5011_43,355204,0.00051952
5011_43,355208,0
5011_43,355212,0
5011_43,355216,0.00052208
5011_43,355220,0.00051627
5011_43,355224,0.0010341
5011_43,355228,0.00042187
5011_43,355232,0
5011_43,355236,0
5011_43,355240,0.00052517
5011_43,355244,0.0010338
5011_43,355248,0.0010339
5011_43,355252,0.0005169
5011_43,355256,0
5011_43,355260,0
5011_43,355264,0.00051537
5011_43,355268,0.00075513
5011_43,355272,0.0010342
5011_43,355276,0.00042032
5011_43,355280,0
5011_43,355284,0
5011_43,355288,0.00035344
5011_43,355292,0.00068526
5011_43,355296,0.0010345
5011_43,355300,0.00056245
5011_43,355304,9.4075e-05
5011_43,355308,0
5011_43,355312,0.00035803
5011_43,355316,0.0006846
5011_43,355320,0.001034
5011_43,355324,0.00042862
5011_43,355328,0.00024119
5011_43,355332,0
5011_43,355336,0.00052395
5011_43,355340,0.00075168
5011_43,355344,0.001034
5011_43,355348,0.00055372
5011_43,355352,8.4245e-05
5011_43,355356,0
5011_43,355360,0.00052391
5011_43,355364,0.00051773
5011_43,355368,0.0010344
5011_43,355372,0.0007768
5011_43,355376,0.00060039
5011_43,355380,0.00059938
5011_43,355384,0.00060396
5011_43,355388,0.00060704
5011_43,355392,0.00061013
5011_43,355396,0.00046531
5011_43,355400,0.00033954
5011_43,355404,0.00033865
5011_43,355408,0.00068613
5011_43,355412,0.0010265
5011_43,355416,0.001031
5011_43,355420,0.0010199
5011_43,355424,0.0010128
5011_43,355428,0.0010121
5011_43,355432,0.0010167
5011_43,355436,0.0010227
5011_43,355440,0.001026
5011_43,355444,0.00102
5011_43,355448,0.001016
5011_43,355452,0.0010155
5011_43,355456,0.0010197
5011_43,355460,0.0010234
5011_43,355464,0.0010287
5011_43,355468,0.00051801
5011_43,355472,0.00051491
5011_43,355476,0.00051498
5011_43,355480,0.00063234
5011_43,355484,0.00075675
5011_43,355488,0.00090332
5011_43,355492,0.00060664
5011_43,355496,0.00033204
5011_43,355500,0.00033184
5011_43,355504,0.00054668
5011_43,355508,0.00076446
5011_43,355512,0.0010319
5011_43,355516,0.0005206
5011_43,355520,0
5011_43,355524,0
5011_43,355528,0.00035716
5011_43,355532,0.00068465
5011_43,355536,0.0010324
5011_43,355540,0.00051935
5011_43,355544,0
5011_43,355548,0
5011_43,355552,0.00051351
5011_43,355556,0.0010174
5011_43,355560,0.0010318
5011_43,355564,0.00050015
5011_43,355568,0
5011_43,355572,0
5011_43,355576,0.000224
5011_43,355580,0.00037949
5011_43,355584,0.0005189
5011_43,355588,3.0948e-05
5011_43,355592,2.6216e-05
5011_43,355596,2.622e-05
5011_43,355600,3.7226e-05
5011_43,355604,4.6104e-05
5011_43,355608,5.3764e-05
5011_43,355612,3.5203e-05
5011_43,355616,0
5011_43,355620,0
5011_43,355624,2.5126e-05
5011_43,355628,2.7795e-05
5011_43,355632,3.5603e-05
5011_43,355636,2.5207e-05
5011_43,355640,0
5011_43,355644,0
5011_43,355648,0.00035518
5011_43,355652,0.00068113
5011_43,355656,0.0010334
5011_43,355660,0.00051539
5011_43,355664,0
5011_43,355668,0
5011_43,355672,0.00052297
5011_43,355676,0.00051344
5011_43,355680,0.0010344
5011_43,355684,0.00051219
5011_43,355688,0
5011_43,355692,0
5011_43,355696,0.00024612
5011_43,355700,0.00038075
5011_43,355704,0.00045177
5011_43,355708,0.00047755
5011_43,355712,0.00049109
5011_43,355716,0.00050778
5011_43,355720,0.00051741
5011_43,355724,0.00051916
5011_43,355728,0.00050926
5011_43,355732,0.00051875
5011_43,355736,0.00052919
5011_43,355740,0.00053199
5011_43,355744,0.00052662
5011_43,355748,0.00052077
5011_43,355752,0.00051413
5011_43,355756,0.00052178
5011_43,355760,0.00053059
5011_43,355764,0.00053169
5011_43,355768,0.00055569
5011_43,355772,0.00053952
5011_43,355776,0.00052222
5011_43,355780,0.00051174
5011_43,355784,0.000503
5011_43,355788,0.00049628
5011_43,355792,0.00050515
5011_43,355796,0.00051379
5011_43,355800,0.0005176
5011_43,355804,0.00051947
5011_43,355808,0.00052183
5011_43,355812,0.00053209
5011_43,355816,0.00053525
5011_43,355820,0.00053899
5011_43,355824,0.00054087
5011_43,355828,0.00052812
5011_43,355832,0.00051862
5011_43,355836,0.00051516
5011_43,355840,0.00052181
5011_43,355844,0.00052424
5011_43,355848,0.00053033
5011_43,355852,0.00051472
5011_43,355856,0.00049838
5011_43,355860,0.00049629
5011_43,355864,0.00050316
5011_43,355868,0.000509
5011_43,355872,0.00051525
5011_43,355876,0.00050939
5011_43,355880,0.00049957
5011_43,355884,0.00048907
5011_43,355888,0.00050514
5011_43,355892,0.00052301
5011_43,355896,0.00053178
5011_43,355900,0.00052452
5011_43,355904,0.00050493
5011_43,355908,0.0004956
5011_43,355912,0.00051135
5011_43,355916,0.00053084
5011_43,355920,0.00053852
5011_43,355924,0.00052928
5011_43,355928,0.00052057
5011_43,355932,0.00051311
5011_43,355936,0.00051954
5011_43,355940,0.00052421
5011_43,355944,0.00052108
5011_43,355948,0.00051184
5011_43,355952,0.00049882
5011_43,355956,0.00048673
5011_43,355960,0.00050285
5011_43,355964,0.00051582
5011_43,355968,0.00052448
5011_43,355972,0.00051984
5011_43,355976,0.00050632
5011_43,355980,0.00050008
5011_43,355984,0.00051395
5011_43,355988,0.00052318
5011_43,355992,0.00052568
5011_43,355996,0.00051119
5011_43,356000,0.00050494
5011_43,356004,0.00050496
5011_43,356008,0.00052634
5011_43,356012,0.00053548
5011_43,356016,0.00054532
5011_43,356020,0.00053318
5011_43,356024,0.0005208
5011_43,356028,0.00050512
5011_43,356032,0.00055148
5011_43,356036,0.0005455
5011_43,356040,0.00054153
5011_43,356044,0.00052605
5011_43,356048,0.00051305
5011_43,356052,0.00050406
5011_43,356056,0.00050971
5011_43,356060,0.00051547
5011_43,356064,0.00051595
5011_43,356068,0.00051395
5011_43,356072,0.00050414
5011_43,356076,0.0005065
5011_43,356080,0.00051154
5011_43,356084,0.00051281
5011_43,356088,0.00050613
5011_43,356092,0.00050495
5011_43,356096,0.00051181
5011_43,356100,0.00051549
5011_43,356104,0.00052869
5011_43,356108,0.0005426
5011_43,356112,0.00055319
5011_43,356116,0.00054348
5011_43,356120,0.00053461
5011_43,356124,0.00053815
5011_43,356128,0.00053807
5011_43,356132,0.0005346
5011_43,356136,0.00052967
5011_43,356140,0.0005261
5011_43,356144,0.00052628
5011_43,356148,0.00053379
5011_43,356152,0.00053571
5011_43,356156,0.00053185
5011_43,356160,0.00051951
5011_43,356164,0.00051787
5011_43,356168,0.00051457
5011_43,356172,0.00049902
5011_43,356176,0.00054499
5011_43,356180,0.00054189
5011_43,356184,0.00054383
5011_43,356188,0.00053236
5011_43,356192,0.0005217
5011_43,356196,0.00051535
5011_43,356200,0.00051415
5011_43,356204,0.0005121
5011_43,356208,0.00051919
5011_43,356212,0.00051391
5011_43,356216,0.00050566
5011_43,356220,0.0004981
5011_43,356224,0.00050238
5011_43,356228,0.00049874
5011_43,356232,0.00049497
5011_43,356236,0.00049899
5011_43,356240,0.00050707
5011_43,356244,0.00051845
5011_43,356248,0.0005279
5011_43,356252,0.00052962
5011_43,356256,0.00052767
5011_43,356260,0.0005196
5011_43,356264,0.0005116
5011_43,356268,0.00051065
5011_43,356272,0.00053682
5011_43,356276,0.00052732
5011_43,356280,0.00051825
5011_43,356284,0.00051847
5011_43,356288,0.0005164
5011_43,356292,0.00052936
5011_43,356296,0.00054679
5011_43,356300,0.00054708
5011_43,356304,0.00054614
5011_43,356308,0.0005391
5011_43,356312,0.00053599
5011_43,356316,0.00053587
5011_43,356320,0.00053563
5011_43,356324,0.00052849
5011_43,356328,0.00052961
5011_43,356332,0.00052503
5011_43,356336,0.00052184
5011_43,356340,0.0005056
5011_43,356344,0.00053369
5011_43,356348,0.00052551
5011_43,356352,0.00052117
5011_43,356356,0.000517
5011_43,356360,0.00052289
5011_43,356364,0.0005115
5011_43,356368,0.00054946
5011_43,356372,0.00054006
5011_43,356376,0.00053746
5011_43,356380,0.00054003
5011_43,356384,0.00053682
5011_43,356388,0.00052129
5011_43,356392,0.00051856
5011_43,356396,0.00051338
5011_43,356400,0.00051001
5011_43,356404,0.00051615
5011_43,356408,0.00050785
5011_43,356412,0.0004965
5011_43,356416,0.00051557
5011_43,356420,0.00051868
5011_43,356424,0.00052788
5011_43,356428,0.00051452
5011_43,356432,0.0004947
5011_43,356436,0.00051272
5011_43,356440,0.00050572
5011_43,356444,0.00050088
5011_43,356448,0.00049826
5011_43,356452,0.00052181
5011_43,356456,0.00054873
5011_43,356460,0.0005572
5011_43,356464,0.00055327
5011_43,356468,0.00054915
5011_43,356472,0.0005404
5011_43,356476,0.00053405
5011_43,356480,0.00052685
5011_43,356484,0.00052857
5011_43,356488,0.0005247
5011_43,356492,0.00051512
5011_43,356496,0.00049973
5011_43,356500,0.00049595
5011_43,356504,0.00050835
5011_43,356508,0.00051802
5011_43,356512,0.00051254
5011_43,356516,0.00050983
5011_43,356520,0.00050208
5011_43,356524,0.00050965
5011_43,356528,0.00051657
5011_43,356532,0.00052976
5011_43,356536,0.00053097
5011_43,356540,0.00052807
5011_43,356544,0.00052505
5011_43,356548,0.0005172
5011_43,356552,0.00051366
5011_43,356556,0.00051852
5011_43,356560,0.00053194
5011_43,356564,0.00053495
5011_43,356568,0.00053573
5011_43,356572,0.00052325
5011_43,356576,0.00051257
5011_43,356580,0.00050894
5011_43,356584,0.000523
5011_43,356588,0.00053528
5011_43,356592,0.00054449
5011_43,356596,0.00052978
5011_43,356600,0.00051593
5011_43,356604,0.00050669
5011_43,356608,0.00051833
5011_43,356612,0.000532
5011_43,356616,0.00053028
5011_43,356620,0.00051976
5011_43,356624,0.00050679
5011_43,356628,0.00049912
5011_43,356632,0.00050386
5011_43,356636,0.00050948
5011_43,356640,0.00050806
5011_43,356644,0.00050702
5011_43,356648,0.00049584
5011_43,356652,0.00048775
5011_43,356656,0.00049506
5011_43,356660,0.00049657
5011_43,356664,0.00050104
5011_43,356668,0.00052107
5011_43,356672,0.00052876
5011_43,356676,0.0005334
5011_43,356680,0.00053364
5011_43,356684,0.00052911
5011_43,356688,0.00052548
5011_43,356692,0.00053841
5011_43,356696,0.00054275
5011_43,356700,0.00054981
5011_43,356704,0.00054997
5011_43,356708,0.00054744
5011_43,356712,0.00055304
5011_43,356716,0.00054927
5011_43,356720,0.00054298
5011_43,356724,0.00054902
5011_43,356728,0.00055039
5011_43,356732,0.00054766
5011_43,356736,0.00054999
5011_43,356740,0.00053883
5011_43,356744,0.0005292
5011_43,356748,0.00052277
5011_43,356752,0.00052983
5011_43,356756,0.00053409
5011_43,356760,0.0005295
5011_43,356764,0.00051694
5011_43,356768,0.00050169
5011_43,356772,0.00049579
5011_43,356776,0.00049328
5011_43,356780,0.00048736
5011_43,356784,0.00048525
5011_43,356788,0.00049328
5011_43,356792,0.00049402
5011_43,356796,0.00050191
5011_43,356800,0.0005027
5011_43,356804,0.00049415
5011_43,356808,0.00048269
5011_43,356812,0.00049811
5011_43,356816,0.00050939
5011_43,356820,0.00051859
5011_43,356824,0.00052203
5011_43,356828,0.00051734
5011_43,356832,0.00051219
5011_43,356836,0.00053933
5011_43,356840,0.00055143
5011_43,356844,0.0005595
5011_43,356848,0.00054295
5011_43,356852,0.00051652
5011_43,356856,0.00049265
5011_43,356860,0.00051347
5011_43,356864,0.00054992
5011_43,356868,0.00056239
5011_43,356872,0.00053849
5011_43,356876,0.00051475
5011_43,356880,0.00049312
5011_43,356884,0.00051422
5011_43,356888,0.00053968
5011_43,356892,0.00056373
5011_43,356896,0.00055786
5011_43,356900,0.00053865
5011_43,356904,0.00052254
5011_43,356908,0.00052488
5011_43,356912,0.00051944
5011_43,356916,0.00051792
5011_43,356920,0.00052124
5011_43,356924,0.00052737
5011_43,356928,0.00053411
5011_43,356932,0.00052918
5011_43,356936,0.00052343
5011_43,356940,0.00053065
5011_43,356944,0.00052818
5011_43,356948,0.00051937
5011_43,356952,0.00051224
5011_43,356956,0.00053107
5011_43,356960,0.00054293
5011_43,356964,0.00055711
5011_43,356968,0.000548
5011_43,356972,0.00052157
5011_43,356976,0.00049854
5011_43,356980,0.00051434
5011_43,356984,0.0005346
5011_43,356988,0.00056171
5011_43,356992,0.0005476
5011_43,356996,0.0005255
5011_43,357000,0.00050137
5011_43,357004,0.00052912
5011_43,357008,0.00054408
5011_43,357012,0.00055793
5011_43,357016,0.00054393
5011_43,357020,0.0005283
5011_43,357024,0.00051515
5011_43,357028,0.00053577
5011_43,357032,0.00055588
5011_43,357036,0.00056493
5011_43,357040,0.00055824
5011_43,357044,0.00055004
5011_43,357048,0.00054408
5011_43,357052,0.00053796
5011_43,357056,0.00054269
5011_43,357060,0.00054302
5011_43,357064,0.00053874
5011_43,357068,0.0005306
5011_43,357072,0.00052564
5011_43,357076,0.00051895
5011_43,357080,0.00051305
5011_43,357084,0.00050884
5011_43,357088,0.00050018
5011_43,357092,0.0004884
5011_43,357096,0.00047848
5011_43,357100,0.00050188
5011_43,357104,0.00053006
5011_43,357108,0.00053998
5011_43,357112,0.0005258
5011_43,357116,0.00050578
5011_43,357120,0.00049086
5011_43,357124,0.00052105
5011_43,357128,0.00054093
5011_43,357132,0.00053868
5011_43,357136,0.0005198
5011_43,357140,0.00049634
5011_43,357144,0.00048023
5011_43,357148,0.00050833
5011_43,357152,0.00053622
5011_43,357156,0.00054715
5011_43,357160,0.00052899
5011_43,357164,0.00050802
5011_43,357168,0.00049011
5011_43,357172,0.00051565
5011_43,357176,0.00054323
5011_43,357180,0.00055086
5011_43,357184,0.00053705
5011_43,357188,0.00051731
5011_43,357192,0.00049894
5011_43,357196,0.00051417
5011_43,357200,0.00052302
5011_43,357204,0.00052892
5011_43,357208,0.00051944
5011_43,357212,0.00050293
5011_43,357216,0.00049801
5011_43,357220,0.00051693
5011_43,357224,0.00052064
5011_43,357228,0.00053202
5011_43,357232,0.00052649
5011_43,357236,0.00051866
5011_43,357240,0.00051254
5011_43,357244,0.00051539
5011_43,357248,0.00050868
5011_43,357252,0.000509
5011_43,357256,0.00051596
5011_43,357260,0.00051923
5011_43,357264,0.00052406
5011_43,357268,0.00052525
5011_43,357272,0.00051976
5011_43,357276,0.00051871
5011_43,357280,0.0005307
5011_43,357284,0.00054212
5011_43,357288,0.00054562
5011_43,357292,0.00053586
5011_43,357296,0.00052898
5011_43,357300,0.00053439
5011_43,357304,0.00053644
5011_43,357308,0.00053182
5011_43,357312,0.00052161
5011_43,357316,0.0005155
5011_43,357320,0.00050686
5011_43,357324,0.00051092
5011_43,357328,0.0005103
5011_43,357332,0.00050766
5011_43,357336,0.00051026
5011_43,357340,0.00051913
5011_43,357344,0.00053687
5011_43,357348,0.00054579
5011_43,357352,0.00053468
5011_43,357356,0.00051407
5011_43,357360,0.00049622
5011_43,357364,0.00051017
5011_43,357368,0.00053077
5011_43,357372,0.00054525
5011_43,357376,0.00054751
5011_43,357380,0.00054072
5011_43,357384,0.00053023
5011_43,357388,0.00053241
5011_43,357392,0.00053088
5011_43,357396,0.00053225
5011_43,357400,0.00051796
5011_43,357404,0.00049882
5011_43,357408,0.00047976
5011_43,357412,0.00050098
5011_43,357416,0.00050656
5011_43,357420,0.00052123
5011_43,357424,0.00051102
5011_43,357428,0.00049301
5011_43,357432,0.00048243
5011_43,357436,0.00051189
5011_43,357440,0.00052502
5011_43,357444,0.00054103
5011_43,357448,0.00051697
5011_43,357452,0.00049339
5011_43,357456,0.00047894
5011_43,357460,0.00050726
5011_43,357464,0.00053676
5011_43,357468,0.00055907
5011_43,357472,0.00053922
5011_43,357476,0.00051429
5011_43,357480,0.00049744
5011_43,357484,0.00051749
5011_43,357488,0.00053749
5011_43,357492,0.00054961
5011_43,357496,0.00054776
5011_43,357500,0.00053903
5011_43,357504,0.0005344
5011_43,357508,0.00054297
5011_43,357512,0.00053623
5011_43,357516,0.00053595
5011_43,357520,0.00053004
5011_43,357524,0.00052483
5011_43,357528,0.00052311
5011_43,357532,0.0005216
5011_43,357536,0.00051796
5011_43,357540,0.00051567
5011_43,357544,0.00053036
5011_43,357548,0.00054337
5011_43,357552,0.00054724
5011_43,357556,0.00052762
5011_43,357560,0.0005039
5011_43,357564,0.00049557
5011_43,357568,0.0004951
5011_43,357572,0.0004943
5011_43,357576,0.00050024
5011_43,357580,0.00052393
5011_43,357584,0.00053997
5011_43,357588,0.00055727
5011_43,357592,0.0005539
5011_43,357596,0.00054299
5011_43,357600,0.00053558
5011_43,357604,0.00054338
5011_43,357608,0.00054104
5011_43,357612,0.00054449
5011_43,357616,0.00054489
5011_43,357620,0.00053627
5011_43,357624,0.00053317
5011_43,357628,0.00053371
5011_43,357632,0.00052647
5011_43,357636,0.00052849
5011_43,357640,0.0005268
5011_43,357644,0.00051418
5011_43,357648,0.00050585
5011_43,357652,0.00052216
5011_43,357656,0.00054903
5011_43,357660,0.00055858
5011_43,357664,0.00054206
5011_43,357668,0.00051509
5011_43,357672,0.00049629
5011_43,357676,0.00052625
5011_43,357680,0.00055408
5011_43,357684,0.00056837
5011_43,357688,0.00055198
5011_43,357692,0.00052765
5011_43,357696,0.00050442
5011_43,357700,0.00051636
5011_43,357704,0.00053805
5011_43,357708,0.00054912
5011_43,357712,0.00052736
5011_43,357716,0.0005052
5011_43,357720,0.0004887
5011_43,357724,0.00052002
5011_43,357728,0.00054383
5011_43,357732,0.00056211
5011_43,357736,0.00054674
5011_43,357740,0.00052401
5011_43,357744,0.00050703
5011_43,357748,0.00052776
5011_43,357752,0.00055226
5011_43,357756,0.00056257
5011_43,357760,0.00054556
5011_43,357764,0.00052435
5011_43,357768,0.00050569
5011_43,357772,0.00053102
5011_43,357776,0.00054634
5011_43,357780,0.00055526
5011_43,357784,0.0005422
5011_43,357788,0.00052024
5011_43,357792,0.00050136
5011_43,357796,0.00051875
5011_43,357800,0.00052122
5011_43,357804,0.00053706
5011_43,357808,0.0005298
5011_43,357812,0.00051232
5011_43,357816,0.00049534
5011_43,357820,0.00051718
5011_43,357824,0.00053391
5011_43,357828,0.00052973
5011_43,357832,0.00051239
5011_43,357836,0.00048872
5011_43,357840,0.00047511
5011_43,357844,0.0005041
5011_43,357848,0.00054297
5011_43,357852,0.00055379
5011_43,357856,0.00053304
